date,sentiment
09/10/2015,positive
10/10/2015,negative
13/10/2015,negative
21/10/2015,positive
23/10/2015,positive
23/10/2015,negative
23/10/2015,negative
30/10/2015,negative
05/11/2015,negative
11/11/2015,negative
17/11/2015,negative
19/11/2015,negative
20/11/2015,negative
26/11/2015,positive
28/11/2015,negative
01/12/2015,positive
07/12/2015,positive
18/12/2015,negative
18/12/2015,negative
21/01/2016,positive
26/01/2016,negative
28/01/2016,negative
28/01/2016,negative
28/01/2016,negative
29/01/2016,negative
12/02/2016,negative
17/02/2016,positive
18/02/2016,negative
08/03/2016,positive
10/03/2016,positive
18/03/2016,negative
31/03/2016,negative
01/04/2016,negative
01/04/2016,negative
13/04/2016,negative
14/04/2016,negative
22/04/2016,positive
03/05/2016,negative
06/05/2016,negative
18/05/2016,negative
19/05/2016,positive
25/05/2016,positive
25/05/2016,negative
31/05/2016,positive
06/06/2016,negative
07/06/2016,positive
10/06/2016,negative
13/06/2016,negative
13/06/2016,negative
13/06/2016,negative
13/06/2016,negative
13/06/2016,negative
14/06/2016,negative
15/06/2016,negative
19/06/2016,positive
21/06/2016,positive
24/06/2016,positive
29/06/2016,negative
30/06/2016,positive
30/06/2016,positive
05/07/2016,negative
06/07/2016,negative
11/07/2016,positive
12/07/2016,positive
14/07/2016,positive
14/07/2016,negative
14/07/2016,positive
19/07/2016,positive
19/07/2016,positive
21/07/2016,negative
22/07/2016,negative
26/07/2016,negative
28/07/2016,negative
28/07/2016,positive
08/08/2016,negative
12/08/2016,negative
18/08/2016,negative
21/08/2016,positive
29/08/2016,positive
31/08/2016,negative
02/09/2016,positive
06/09/2016,negative
09/09/2016,negative
26/09/2016,negative
03/10/2016,negative
05/10/2016,positive
16/10/2016,negative
17/10/2016,negative
17/10/2016,positive
21/10/2016,negative
21/10/2016,negative
21/10/2016,negative
25/10/2016,negative
31/10/2016,negative
02/11/2016,negative
04/11/2016,negative
15/11/2016,negative
01/12/2016,negative
01/12/2016,negative
09/12/2016,negative
13/12/2016,negative
22/12/2016,negative
06/01/2017,negative
13/01/2017,negative
17/01/2017,negative
19/01/2017,negative
24/01/2017,negative
27/01/2017,positive
08/02/2017,positive
25/02/2017,negative
27/02/2017,negative
06/03/2017,negative
07/03/2017,negative
08/03/2017,negative
08/03/2017,negative
14/03/2017,negative
14/03/2017,negative
16/03/2017,negative
20/03/2017,negative
21/03/2017,negative
24/03/2017,negative
27/03/2017,negative
06/04/2017,negative
12/04/2017,positive
18/04/2017,positive
24/04/2017,positive
26/04/2017,positive
28/04/2017,positive
02/05/2017,positive
02/05/2017,negative
14/05/2017,negative
17/05/2017,negative
18/05/2017,positive
23/05/2017,negative
30/05/2017,negative
09/06/2017,negative
09/06/2017,negative
12/06/2017,negative
14/06/2017,negative
20/06/2017,positive
27/06/2017,negative
28/06/2017,negative
29/06/2017,positive
29/06/2017,negative
10/07/2017,positive
20/07/2017,negative
20/07/2017,negative
24/07/2017,negative
26/07/2017,positive
28/07/2017,negative
03/08/2017,negative
15/08/2017,negative
17/08/2017,negative
24/08/2017,negative
28/08/2017,negative
28/08/2017,negative
03/10/2017,positive
05/10/2017,negative
13/10/2017,positive
16/10/2017,positive
18/10/2017,negative
19/10/2017,negative
25/10/2017,negative
30/10/2017,positive
01/11/2017,negative
10/11/2017,negative
13/11/2017,negative
14/11/2017,positive
15/11/2017,negative
16/11/2017,positive
19/11/2017,negative
24/11/2017,positive
24/11/2017,positive
25/11/2017,positive
27/11/2017,positive
27/11/2017,positive
29/11/2017,negative
06/12/2017,negative
07/12/2017,negative
14/12/2017,negative
17/12/2017,negative
05/01/2018,positive
18/01/2018,negative
22/01/2018,negative
25/01/2018,negative
29/01/2018,negative
30/01/2018,negative
06/02/2018,positive
07/02/2018,negative
13/02/2018,negative
26/02/2018,negative
12/03/2018,positive
13/03/2018,negative
14/03/2018,positive
19/03/2018,positive
26/03/2018,negative
27/03/2018,positive
29/03/2018,negative
05/04/2018,positive
26/04/2018,negative
26/04/2018,positive
27/04/2018,positive
30/04/2018,positive
30/04/2018,positive
03/05/2018,positive
05/05/2018,negative
07/05/2018,negative
07/05/2018,negative
29/05/2018,negative
03/06/2018,negative
04/06/2018,negative
04/06/2018,negative
04/06/2018,negative
04/06/2018,negative
04/06/2018,positive
06/06/2018,negative
11/06/2018,positive
14/06/2018,positive
20/06/2018,positive
23/06/2018,negative
30/06/2018,positive
10/07/2018,negative
12/07/2018,negative
18/07/2018,positive
18/07/2018,negative
19/07/2018,positive
20/07/2018,negative
28/07/2018,positive
29/07/2018,positive
08/08/2018,positive
18/08/2018,negative
22/08/2018,negative
27/08/2018,negative
03/09/2018,positive
04/09/2018,positive
10/09/2018,positive
11/09/2018,negative
11/09/2018,positive
18/09/2018,negative
18/09/2018,negative
28/09/2018,negative
01/10/2018,negative
04/10/2018,negative
05/10/2018,negative
07/10/2018,negative
11/10/2018,negative
12/10/2018,negative
15/10/2018,negative
21/10/2018,positive
23/10/2018,negative
24/10/2018,negative
26/10/2018,positive
26/10/2018,positive
31/10/2018,negative
07/11/2018,negative
08/11/2018,negative
09/11/2018,positive
13/11/2018,positive
19/11/2018,negative
27/11/2018,positive
28/11/2018,positive
28/11/2018,negative
29/11/2018,negative
30/11/2018,negative
04/12/2018,negative
07/12/2018,positive
10/12/2018,negative
22/12/2018,negative
27/12/2018,negative
01/01/2019,positive
07/01/2019,negative
08/01/2019,negative
10/01/2019,positive
10/01/2019,positive
11/01/2019,negative
14/01/2019,negative
18/01/2019,negative
19/01/2019,negative
19/01/2019,positive
22/01/2019,positive
24/01/2019,negative
28/01/2019,negative
30/01/2019,negative
24/02/2019,positive
28/02/2019,positive
28/02/2019,negative
28/02/2019,positive
13/03/2019,positive
22/03/2019,positive
08/04/2019,negative
09/04/2019,negative
15/04/2019,negative
16/04/2019,negative
18/04/2019,positive
24/04/2019,negative
15/05/2019,negative
20/05/2019,negative
24/05/2019,negative
30/05/2019,positive
10/06/2019,negative
11/06/2019,negative
11/06/2019,negative
12/06/2019,negative
13/06/2019,negative
19/06/2019,positive
20/06/2019,positive
25/06/2019,negative
09/07/2019,negative
11/07/2019,negative
15/07/2019,positive
15/07/2019,negative
18/07/2019,negative
18/07/2019,positive
18/07/2019,negative
01/08/2019,negative
09/08/2019,negative
12/08/2019,positive
03/09/2019,negative
16/09/2019,negative
17/09/2019,negative
20/09/2019,negative
23/09/2019,negative
03/10/2019,negative
08/10/2019,positive
08/10/2019,negative
11/10/2019,negative
18/10/2019,negative
21/10/2019,positive
24/10/2019,negative
30/10/2019,negative
14/11/2019,negative
02/12/2019,negative
09/12/2019,negative
12/12/2019,negative
15/12/2019,positive
16/12/2019,negative
18/12/2019,negative
23/12/2019,positive
31/12/2019,positive
06/01/2020,positive
08/01/2020,positive
13/01/2020,negative
13/01/2020,negative
15/01/2020,positive
16/01/2020,positive
21/01/2020,negative
28/01/2020,negative
28/01/2020,negative
29/01/2020,negative
30/01/2020,negative
30/01/2020,negative
31/01/2020,negative
10/02/2020,negative
12/02/2020,positive
20/02/2020,negative
20/02/2020,positive
24/02/2020,positive
24/02/2020,negative
27/02/2020,negative
03/03/2020,negative
11/03/2020,negative
12/03/2020,negative
19/03/2020,negative
23/03/2020,negative
25/03/2020,negative
27/03/2020,negative
01/04/2020,negative
01/04/2020,negative
21/04/2020,negative
25/04/2020,positive
29/04/2020,negative
29/04/2020,negative
01/05/2020,negative
02/05/2020,negative
18/05/2020,positive
19/05/2020,positive
19/05/2020,negative
19/05/2020,positive
16/06/2020,negative
17/06/2020,negative
23/06/2020,negative
07/07/2020,positive
20/07/2020,negative
21/07/2020,negative
21/07/2020,negative
22/07/2020,negative
22/07/2020,negative
22/07/2020,negative
22/07/2020,negative
03/08/2020,positive
05/08/2020,negative
07/08/2020,positive
11/08/2020,negative
11/08/2020,negative
04/09/2020,negative
07/09/2020,negative
11/09/2020,negative
15/09/2020,positive
16/09/2020,positive
18/09/2020,positive
21/09/2020,negative
22/09/2020,negative
22/09/2020,negative
23/09/2020,positive
23/09/2020,negative
24/09/2020,negative
01/10/2020,positive
05/10/2020,positive
08/10/2020,positive
09/10/2020,negative
17/10/2020,negative
21/10/2020,positive
27/10/2020,negative
02/11/2020,negative
13/11/2020,positive
16/11/2020,negative
17/11/2020,negative
30/11/2020,positive
30/11/2020,negative
18/12/2020,negative
21/12/2020,negative
22/12/2020,negative
22/12/2020,negative
22/12/2020,negative
24/12/2020,negative
24/12/2020,positive
13/01/2021,negative
20/01/2021,negative
21/01/2021,negative
21/01/2021,negative
26/01/2021,negative
26/01/2021,negative
26/01/2021,negative
27/01/2021,negative
01/02/2021,negative
10/02/2021,negative
12/02/2021,negative
25/02/2021,negative
10/03/2021,negative
11/03/2021,positive
12/03/2021,negative
17/03/2021,positive
07/04/2021,negative
12/04/2021,negative
12/04/2021,negative
13/04/2021,negative
26/04/2021,negative
27/04/2021,negative
28/04/2021,negative
28/04/2021,negative
30/04/2021,positive
06/05/2021,positive
26/05/2021,negative
03/06/2021,negative
04/06/2021,negative
08/06/2021,positive
15/06/2021,negative
15/06/2021,positive
17/06/2021,positive
18/06/2021,negative
22/06/2021,negative
07/07/2021,negative
13/07/2021,negative
14/07/2021,negative
16/07/2021,positive
21/07/2021,negative
27/07/2021,negative
27/07/2021,positive
28/07/2021,negative
09/08/2021,positive
16/08/2021,negative
18/08/2021,negative
24/08/2021,positive
26/08/2021,negative
31/08/2021,positive
05/09/2021,negative
08/09/2021,negative
14/09/2021,negative
15/09/2021,negative
16/09/2021,negative
22/09/2021,positive
04/10/2021,negative
08/10/2021,negative
08/10/2021,negative
08/10/2021,negative
13/10/2021,positive
15/10/2021,negative
25/10/2021,negative
26/10/2021,negative
26/10/2021,negative
26/10/2021,negative
26/10/2021,negative
26/10/2021,negative
27/10/2021,negative
27/10/2021,positive
29/10/2021,negative
01/11/2021,positive
01/11/2021,positive
01/11/2021,positive
02/11/2021,negative
08/11/2021,negative
09/11/2021,negative
12/11/2021,negative
29/11/2021,positive
30/11/2021,negative
03/12/2021,negative
03/12/2021,negative
06/12/2021,negative
21/12/2021,negative
28/12/2021,negative
03/01/2022,negative
10/01/2022,negative
18/01/2022,positive
18/01/2022,negative
18/01/2022,negative
18/01/2022,negative
18/01/2022,negative
18/01/2022,positive
19/01/2022,negative
19/01/2022,negative
19/01/2022,negative
20/01/2022,negative
20/01/2022,negative
21/01/2022,negative
24/01/2022,negative
24/01/2022,negative
25/01/2022,positive
25/01/2022,negative
25/01/2022,negative
25/01/2022,positive
26/01/2022,negative
27/01/2022,positive
29/01/2022,negative
02/02/2022,negative
02/02/2022,negative
08/02/2022,negative
15/02/2022,positive
17/02/2022,negative
18/02/2022,positive
28/02/2022,positive
01/03/2022,negative
04/03/2022,positive
04/03/2022,negative
09/03/2022,positive
11/04/2022,positive
12/04/2022,negative
18/04/2022,negative
20/04/2022,negative
22/04/2022,negative
22/04/2022,negative
25/04/2022,negative
25/04/2022,negative
26/04/2022,negative
26/04/2022,negative
27/04/2022,negative
30/04/2022,negative
04/05/2022,negative
04/05/2022,positive
10/05/2022,negative
16/05/2022,negative
17/05/2022,negative
23/05/2022,negative
24/05/2022,negative
25/05/2022,negative
27/05/2022,negative
03/06/2022,negative
03/06/2022,negative
08/06/2022,negative
13/06/2022,negative
15/06/2022,negative
21/06/2022,negative
28/06/2022,negative
29/06/2022,negative
30/06/2022,negative
18/07/2022,negative
22/07/2022,negative
25/07/2022,negative
25/07/2022,negative
26/07/2022,negative
26/07/2022,positive
26/07/2022,negative
26/07/2022,negative
27/07/2022,negative
27/07/2022,positive
28/07/2022,negative
29/07/2022,negative
04/08/2022,negative
30/08/2022,negative
31/08/2022,negative
02/09/2022,positive
02/09/2022,negative
07/09/2022,negative
09/09/2022,negative
12/09/2022,negative
14/09/2022,positive
15/09/2022,negative
20/09/2022,negative
21/09/2022,negative
22/09/2022,negative
23/09/2022,positive
26/09/2022,negative
29/09/2022,positive
01/10/2022,positive
13/10/2022,negative
13/10/2022,negative
16/10/2022,positive
18/10/2022,negative
18/10/2022,negative
20/10/2022,negative
24/10/2022,negative
25/10/2022,negative
25/10/2022,negative
25/10/2022,negative
25/10/2022,positive
25/10/2022,negative
25/10/2022,negative
25/10/2022,negative
25/10/2022,negative
27/10/2022,negative
04/11/2022,negative
04/11/2022,negative
07/11/2022,negative
07/11/2022,negative
09/11/2022,negative
12/11/2022,negative
15/11/2022,negative
16/11/2022,negative
16/11/2022,negative
17/11/2022,negative
18/11/2022,negative
21/11/2022,negative
24/11/2022,negative
01/12/2022,negative
02/12/2022,negative
06/12/2022,negative
06/12/2022,negative
08/12/2022,positive
09/12/2022,negative
12/12/2022,negative
14/12/2022,negative
20/12/2022,negative
26/12/2022,negative
27/12/2022,negative
27/12/2022,positive
04/01/2023,negative
05/01/2023,negative
10/01/2023,negative
10/01/2023,negative
10/01/2023,negative
11/01/2023,negative
11/01/2023,negative
12/01/2023,negative
13/01/2023,negative
17/01/2023,positive
23/01/2023,negative
23/01/2023,negative
23/01/2023,negative
23/01/2023,negative
24/01/2023,negative
24/01/2023,negative
24/01/2023,negative
24/01/2023,negative
24/01/2023,positive
25/01/2023,negative
26/01/2023,negative
31/01/2023,negative
01/02/2023,negative
06/02/2023,negative
08/02/2023,negative
13/02/2023,negative
13/02/2023,positive
13/02/2023,negative
15/02/2023,positive
16/02/2023,negative
20/02/2023,negative
23/02/2023,positive
01/03/2023,negative
09/03/2023,negative
21/03/2023,negative
24/03/2023,negative
27/03/2023,negative
08/04/2023,negative
16/04/2023,negative
18/04/2023,negative
19/04/2023,positive
21/04/2023,negative
25/04/2023,negative
25/04/2023,negative
25/04/2023,negative
25/04/2023,positive
25/04/2023,negative
25/04/2023,negative
25/04/2023,negative
25/04/2023,negative
26/04/2023,negative
26/04/2023,negative
26/04/2023,positive
28/04/2023,negative
28/04/2023,negative
28/04/2023,positive
02/05/2023,negative
03/05/2023,negative
04/05/2023,negative
14/05/2023,negative
15/05/2023,negative
23/05/2023,negative
23/05/2023,negative
24/05/2023,negative
24/05/2023,negative
30/05/2023,negative
01/06/2023,negative
06/06/2023,negative
08/06/2023,negative
11/06/2023,negative
13/06/2023,negative
14/06/2023,negative
15/06/2023,negative
21/06/2023,negative
27/06/2023,negative
27/06/2023,negative
28/06/2023,negative
28/06/2023,negative
30/06/2023,negative
10/07/2023,negative
12/07/2023,negative
13/07/2023,negative
18/07/2023,negative
21/07/2023,negative
23/07/2023,positive
24/07/2023,negative
25/07/2023,negative
25/07/2023,negative
25/07/2023,negative
26/07/2023,negative
26/07/2023,negative
26/07/2023,negative
26/07/2023,negative
26/07/2023,negative
26/07/2023,negative
30/07/2023,negative
04/08/2023,positive
15/08/2023,negative
24/08/2023,negative
25/08/2023,negative
30/08/2023,negative
05/09/2023,negative
13/09/2023,negative
15/09/2023,positive
22/09/2023,negative
25/09/2023,negative
28/09/2023,negative
11/10/2023,negative
12/10/2023,negative
12/10/2023,negative
16/10/2023,negative
17/10/2023,negative
17/10/2023,negative
20/10/2023,negative
20/10/2023,negative
22/10/2023,negative
22/10/2023,positive
24/10/2023,negative
24/10/2023,negative
24/10/2023,negative
24/10/2023,negative
24/10/2023,negative
24/10/2023,negative
24/10/2023,negative
24/10/2023,positive
25/10/2023,negative
27/10/2023,positive
27/10/2023,negative
28/10/2023,negative
30/10/2023,positive
31/10/2023,negative
02/11/2023,negative
02/11/2023,negative
02/11/2023,negative
03/11/2023,positive
03/11/2023,negative
06/11/2023,negative
06/11/2023,negative
09/11/2023,negative
09/11/2023,positive
10/11/2023,negative
13/11/2023,negative
13/11/2023,negative
13/11/2023,negative
13/11/2023,negative
14/11/2023,negative
14/11/2023,negative
15/11/2023,negative
15/11/2023,negative
15/11/2023,positive
16/11/2023,negative
16/11/2023,positive
16/11/2023,positive
20/11/2023,negative
21/11/2023,negative
21/11/2023,negative
22/11/2023,negative
22/11/2023,negative
23/11/2023,positive
23/11/2023,negative
27/11/2023,negative
27/11/2023,negative
29/11/2023,negative
29/11/2023,negative
03/12/2023,negative
05/12/2023,negative
05/12/2023,negative
06/12/2023,negative
07/12/2023,negative
07/12/2023,positive
08/12/2023,positive
09/12/2023,negative
11/12/2023,negative
11/12/2023,negative
11/12/2023,negative
11/12/2023,negative
12/12/2023,positive
13/12/2023,negative
13/12/2023,negative
18/12/2023,negative
20/12/2023,positive
20/12/2023,positive
21/12/2023,negative
22/12/2023,negative
28/12/2023,negative
02/01/2024,negative
05/01/2024,negative
05/01/2024,positive
05/01/2024,positive
08/01/2024,negative
08/01/2024,positive
10/01/2024,negative
11/01/2024,positive
12/01/2024,negative
12/01/2024,negative
14/01/2024,positive
14/01/2024,positive
14/01/2024,positive
15/01/2024,positive
15/01/2024,negative
16/01/2024,positive
16/01/2024,negative
17/01/2024,negative
17/01/2024,negative
17/01/2024,negative
18/01/2024,positive
19/01/2024,negative
19/01/2024,negative
19/01/2024,positive
21/01/2024,negative
22/01/2024,positive
22/01/2024,negative
22/01/2024,negative
23/01/2024,positive
23/01/2024,negative
24/01/2024,negative
24/01/2024,negative
25/01/2024,negative
25/01/2024,positive
25/01/2024,negative
29/01/2024,negative
29/01/2024,negative
30/01/2024,negative
30/01/2024,negative
30/01/2024,positive
30/01/2024,negative
30/01/2024,negative
30/01/2024,negative
30/01/2024,negative
30/01/2024,negative
30/01/2024,negative
31/01/2024,negative
31/01/2024,negative
31/01/2024,positive
31/01/2024,negative
01/02/2024,negative
05/02/2024,negative
05/02/2024,negative
06/02/2024,negative
06/02/2024,negative
07/02/2024,positive
07/02/2024,negative
09/02/2024,positive
09/02/2024,negative
11/02/2024,negative
12/02/2024,negative
13/02/2024,negative
13/02/2024,negative
16/02/2024,negative
16/02/2024,negative
19/02/2024,negative
20/02/2024,positive
21/02/2024,negative
22/02/2024,negative
26/02/2024,negative
26/02/2024,positive
26/02/2024,negative
27/02/2024,negative
27/02/2024,negative
28/02/2024,positive
29/02/2024,positive
29/02/2024,negative
01/03/2024,negative
02/03/2024,positive
04/03/2024,positive
04/03/2024,negative
04/03/2024,negative
04/03/2024,negative
05/03/2024,positive
06/03/2024,negative
07/03/2024,negative
07/03/2024,negative
08/03/2024,negative
08/03/2024,negative
09/03/2024,negative
09/03/2024,negative
11/03/2024,positive
12/03/2024,negative
13/03/2024,negative
13/03/2024,positive
13/03/2024,positive
14/03/2024,negative
14/03/2024,negative
14/03/2024,positive
15/03/2024,positive
15/03/2024,negative
15/03/2024,negative
16/03/2024,negative
18/03/2024,negative
18/03/2024,positive
19/03/2024,positive
20/03/2024,positive
25/03/2024,negative
25/03/2024,negative
26/03/2024,negative
27/03/2024,negative
27/03/2024,negative
28/03/2024,negative
28/03/2024,negative
28/03/2024,positive
