date,CTAS,isPartial
2011-06-24,0,False
2011-06-25,0,False
2011-06-26,0,False
2011-06-27,0,False
2011-06-28,0,False
2011-06-29,0,False
2011-06-30,56,False
2011-07-01,0,False
2011-07-02,0,False
2011-07-03,0,False
2011-07-04,0,False
2011-07-05,66,False
2011-07-06,0,False
2011-07-07,0,False
2011-07-08,0,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,80,False
2011-07-12,0,False
2011-07-13,70,False
2011-07-14,0,False
2011-07-15,0,False
2011-07-16,0,False
2011-07-17,0,False
2011-07-18,72,False
2011-07-19,0,False
2011-07-20,0,False
2011-07-21,0,False
2011-07-22,0,False
2011-07-23,0,False
2011-07-24,0,False
2011-07-25,71,False
2011-07-26,0,False
2011-07-27,0,False
2011-07-28,0,False
2011-07-29,0,False
2011-07-30,0,False
2011-07-31,0,False
2011-08-01,0,False
2011-08-02,0,False
2011-08-03,0,False
2011-08-04,0,False
2011-08-05,0,False
2011-08-06,0,False
2011-08-07,0,False
2011-08-08,75,False
2011-08-09,0,False
2011-08-10,0,False
2011-08-11,0,False
2011-08-12,0,False
2011-08-13,0,False
2011-08-14,0,False
2011-08-15,0,False
2011-08-16,0,False
2011-08-17,69,False
2011-08-18,0,False
2011-08-19,70,False
2011-08-20,0,False
2011-08-21,0,False
2011-08-22,0,False
2011-08-23,0,False
2011-08-24,0,False
2011-08-25,0,False
2011-08-26,0,False
2011-08-27,0,False
2011-08-28,0,False
2011-08-29,0,False
2011-08-30,89,False
2011-08-31,0,False
2011-09-01,0,False
2011-09-02,0,False
2011-09-03,0,False
2011-09-04,0,False
2011-09-05,0,False
2011-09-06,0,False
2011-09-07,0,False
2011-09-08,0,False
2011-09-09,100,False
2011-09-10,0,False
2011-09-11,0,False
2011-09-12,0,False
2011-09-13,0,False
2011-09-14,0,False
2011-09-15,69,False
2011-09-16,0,False
2011-09-17,0,False
2011-09-18,0,False
2011-09-19,0,False
2011-09-20,0,False
2011-09-21,0,False
2011-09-22,0,False
2011-09-23,0,False
2011-09-24,0,False
2011-09-25,0,False
2011-09-26,0,False
2011-09-27,62,False
2011-09-28,0,False
2011-09-29,70,False
2011-09-30,0,False
2011-10-01,0,False
2011-10-02,0,False
2011-10-03,0,False
2011-10-04,0,False
2011-10-05,0,False
2011-10-06,0,False
2011-10-07,0,False
2011-10-08,0,False
2011-10-09,0,False
2011-10-10,57,False
2011-10-11,0,False
2011-10-12,0,False
2011-10-13,0,False
2011-10-14,0,False
2011-10-15,0,False
2011-10-16,0,False
2011-10-17,56,False
2011-10-18,73,False
2011-10-19,61,False
2011-10-20,0,False
2011-10-21,0,False
2011-10-22,0,False
2011-10-23,0,False
2011-10-24,0,False
2011-10-25,0,False
2011-10-26,0,False
2011-10-27,0,False
2011-10-28,0,False
2011-10-29,0,False
2011-10-30,0,False
2011-10-31,77,False
2011-11-01,0,False
2011-11-02,0,False
2011-11-03,0,False
2011-11-04,0,False
2011-11-05,0,False
2011-11-06,0,False
2011-11-07,0,False
2011-11-08,0,False
2011-11-09,58,False
2011-11-10,0,False
2011-11-11,0,False
2011-11-12,0,False
2011-11-13,0,False
2011-11-14,0,False
2011-11-15,58,False
2011-11-16,0,False
2011-11-17,0,False
2011-11-18,80,False
2011-11-19,0,False
2011-11-20,0,False
2011-11-21,0,False
2011-11-22,0,False
2011-11-23,0,False
2011-11-24,0,False
2011-11-25,0,False
2011-11-26,0,False
2011-11-27,0,False
2011-11-28,0,False
2011-11-29,0,False
2011-11-30,0,False
2011-12-01,61,False
2011-12-02,78,False
2011-12-03,0,False
2011-12-04,0,False
2011-12-05,64,False
2011-12-06,0,False
2011-12-07,0,False
2011-12-08,0,False
2011-12-09,71,False
2011-12-10,84,False
2011-12-11,0,False
2011-12-12,0,False
2011-12-13,0,False
2011-12-14,0,False
2011-12-15,0,False
2011-12-16,0,False
2011-12-17,0,False
2011-12-18,0,False
2011-12-19,0,False
2011-12-20,0,False
2011-12-21,55,False
2011-12-22,0,False
2011-12-23,0,False
2011-12-24,0,False
2011-12-25,0,False
2011-12-26,0,False
2011-12-27,0,False
2011-12-28,0,False
2011-12-29,0,False
2011-12-30,0,False
2011-12-31,0,False
2012-01-01,0,False
2012-01-02,0,False
2012-01-03,0,False
2012-01-04,0,False
2012-01-05,0,False
2012-01-06,0,False
2012-01-07,0,False
2012-01-08,0,False
2012-01-09,0,False
2012-01-10,0,False
2012-01-11,45,False
2012-01-12,0,False
2012-01-13,0,False
2012-01-14,0,False
2012-01-15,50,False
2012-01-16,0,False
2012-01-17,45,False
2012-01-18,43,False
2012-01-19,0,False
2012-01-20,0,False
2012-01-21,100,False
2012-01-22,0,False
2012-01-23,44,False
2012-01-24,0,False
2012-01-25,50,False
2012-01-26,0,False
2012-01-27,51,False
2012-01-28,0,False
2012-01-29,0,False
2012-01-30,43,False
2012-01-31,0,False
2012-02-01,0,False
2012-02-02,49,False
2012-02-03,0,False
2012-02-04,0,False
2012-02-05,0,False
2012-02-06,0,False
2012-02-07,0,False
2012-02-08,0,False
2012-02-09,0,False
2012-02-10,52,False
2012-02-11,0,False
2012-02-12,0,False
2012-02-13,0,False
2012-02-14,41,False
2012-02-15,0,False
2012-02-16,47,False
2012-02-17,0,False
2012-02-18,0,False
2012-02-19,0,False
2012-02-20,0,False
2012-02-21,0,False
2012-02-22,0,False
2012-02-23,47,False
2012-02-24,0,False
2012-02-25,51,False
2012-02-26,0,False
2012-02-27,83,False
2012-02-28,45,False
2012-02-29,55,False
2012-03-01,50,False
2012-03-02,0,False
2012-03-03,0,False
2012-03-04,0,False
2012-03-05,59,False
2012-03-06,0,False
2012-03-07,79,False
2012-03-08,72,False
2012-03-09,48,False
2012-03-10,0,False
2012-03-11,0,False
2012-03-12,0,False
2012-03-13,0,False
2012-03-14,0,False
2012-03-15,43,False
2012-03-16,0,False
2012-03-17,0,False
2012-03-18,0,False
2012-03-19,43,False
2012-03-20,39,False
2012-03-21,70,False
2012-03-22,0,False
2012-03-23,54,False
2012-03-24,63,False
2012-03-25,0,False
2012-03-26,0,False
2012-03-27,47,False
2012-03-28,56,False
2012-03-29,48,False
2012-03-30,0,False
2012-03-31,0,False
2012-04-01,0,False
2012-04-02,0,False
2012-04-03,40,False
2012-04-04,0,False
2012-04-05,0,False
2012-04-06,0,False
2012-04-07,0,False
2012-04-08,0,False
2012-04-09,51,False
2012-04-10,0,False
2012-04-11,56,False
2012-04-12,40,False
2012-04-13,0,False
2012-04-14,0,False
2012-04-15,0,False
2012-04-16,63,False
2012-04-17,0,False
2012-04-18,43,False
2012-04-19,0,False
2012-04-20,48,False
2012-04-21,0,False
2012-04-22,0,False
2012-04-23,0,False
2012-04-24,0,False
2012-04-25,0,False
2012-04-26,0,False
2012-04-27,42,False
2012-04-28,0,False
2012-04-29,0,False
2012-04-30,51,False
2012-05-01,0,False
2012-05-02,0,False
2012-05-03,47,False
2012-05-04,43,False
2012-05-05,51,False
2012-05-06,0,False
2012-05-07,0,False
2012-05-08,54,False
2012-05-09,0,False
2012-05-10,0,False
2012-05-11,0,False
2012-05-12,0,False
2012-05-13,0,False
2012-05-14,46,False
2012-05-15,49,False
2012-05-16,64,False
2012-05-17,42,False
2012-05-18,0,False
2012-05-19,0,False
2012-05-20,0,False
2012-05-21,45,False
2012-05-22,0,False
2012-05-23,39,False
2012-05-24,51,False
2012-05-25,0,False
2012-05-26,0,False
2012-05-27,0,False
2012-05-28,0,False
2012-05-29,53,False
2012-05-30,0,False
2012-05-31,49,False
2012-06-01,64,False
2012-06-02,0,False
2012-06-03,0,False
2012-06-04,0,False
2012-06-05,0,False
2012-06-06,0,False
2012-06-07,0,False
2012-06-08,61,False
2012-06-09,0,False
2012-06-10,0,False
2012-06-11,0,False
2012-06-12,0,False
2012-06-13,40,False
2012-06-14,0,False
2012-06-15,46,False
2012-06-16,0,False
2012-06-17,0,False
2012-06-18,0,False
2012-06-19,0,False
2012-06-20,40,False
2012-06-21,0,False
2012-06-22,56,False
2012-06-23,0,False
2012-06-24,0,False
2012-06-25,0,False
2012-06-26,46,False
2012-06-27,0,False
2012-06-28,58,False
2012-06-29,0,False
2012-06-30,55,False
2012-07-01,0,False
2012-07-02,0,False
2012-07-03,63,False
2012-07-04,0,False
2012-07-05,0,False
2012-07-06,0,False
2012-07-07,0,False
2012-07-08,0,False
2012-07-09,0,False
2012-07-10,68,False
2012-07-11,77,False
2012-07-12,0,False
2012-07-13,0,False
2012-07-14,0,False
2012-07-15,0,False
2012-07-16,0,False
2012-07-17,70,False
2012-07-18,84,False
2012-07-19,0,False
2012-07-20,100,False
2012-07-21,0,False
2012-07-22,0,False
2012-07-23,71,False
2012-07-24,67,False
2012-07-25,0,False
2012-07-26,73,False
2012-07-27,0,False
2012-07-28,0,False
2012-07-29,0,False
2012-07-30,0,False
2012-07-31,64,False
2012-08-01,62,False
2012-08-02,73,False
2012-08-03,0,False
2012-08-04,0,False
2012-08-05,0,False
2012-08-06,61,False
2012-08-07,0,False
2012-08-08,0,False
2012-08-09,0,False
2012-08-10,0,False
2012-08-11,0,False
2012-08-12,0,False
2012-08-13,0,False
2012-08-14,0,False
2012-08-15,0,False
2012-08-16,75,False
2012-08-17,0,False
2012-08-18,0,False
2012-08-19,0,False
2012-08-20,0,False
2012-08-21,0,False
2012-08-22,0,False
2012-08-23,0,False
2012-08-24,0,False
2012-08-25,0,False
2012-08-26,0,False
2012-08-27,55,False
2012-08-28,0,False
2012-08-29,0,False
2012-08-30,0,False
2012-08-31,0,False
2012-09-01,0,False
2012-09-02,0,False
2012-09-03,0,False
2012-09-04,0,False
2012-09-05,0,False
2012-09-06,0,False
2012-09-07,93,False
2012-09-08,0,False
2012-09-09,0,False
2012-09-10,0,False
2012-09-11,0,False
2012-09-12,0,False
2012-09-13,0,False
2012-09-14,79,False
2012-09-15,0,False
2012-09-16,0,False
2012-09-17,88,False
2012-09-18,59,False
2012-09-19,0,False
2012-09-20,66,False
2012-09-21,0,False
2012-09-22,0,False
2012-09-23,0,False
2012-09-24,0,False
2012-09-25,0,False
2012-09-26,0,False
2012-09-27,64,False
2012-09-28,81,False
2012-09-29,0,False
2012-09-30,0,False
2012-10-01,0,False
2012-10-02,0,False
2012-10-03,0,False
2012-10-04,0,False
2012-10-05,0,False
2012-10-06,0,False
2012-10-07,0,False
2012-10-08,0,False
2012-10-09,0,False
2012-10-10,55,False
2012-10-11,68,False
2012-10-12,61,False
2012-10-13,0,False
2012-10-14,0,False
2012-10-15,0,False
2012-10-16,0,False
2012-10-17,0,False
2012-10-18,85,False
2012-10-19,66,False
2012-10-20,0,False
2012-10-21,0,False
2012-10-22,54,False
2012-10-23,0,False
2012-10-24,0,False
2012-10-25,0,False
2012-10-26,0,False
2012-10-27,0,False
2012-10-28,0,False
2012-10-29,0,False
2012-10-30,0,False
2012-10-31,0,False
2012-11-01,56,False
2012-11-02,64,False
2012-11-03,0,False
2012-11-04,0,False
2012-11-05,0,False
2012-11-06,0,False
2012-11-07,0,False
2012-11-08,0,False
2012-11-09,0,False
2012-11-10,0,False
2012-11-11,0,False
2012-11-12,0,False
2012-11-13,85,False
2012-11-14,72,False
2012-11-15,0,False
2012-11-16,0,False
2012-11-17,0,False
2012-11-18,0,False
2012-11-19,64,False
2012-11-20,52,False
2012-11-21,58,False
2012-11-22,69,False
2012-11-23,93,False
2012-11-24,0,False
2012-11-25,0,False
2012-11-26,64,False
2012-11-27,95,False
2012-11-28,55,False
2012-11-29,0,False
2012-11-30,87,False
2012-12-01,0,False
2012-12-02,0,False
2012-12-03,59,False
2012-12-04,0,False
2012-12-05,54,False
2012-12-06,0,False
2012-12-07,0,False
2012-12-08,0,False
2012-12-09,0,False
2012-12-10,0,False
2012-12-11,53,False
2012-12-12,0,False
2012-12-13,58,False
2012-12-14,66,False
2012-12-15,0,False
2012-12-16,0,False
2012-12-17,53,False
2012-12-18,0,False
2012-12-19,0,False
2012-12-20,0,False
2012-12-21,0,False
2012-12-22,0,False
2012-12-23,0,False
2012-12-24,0,False
2012-12-25,0,False
2012-12-26,0,False
2012-12-27,0,False
2012-12-28,56,False
2012-12-29,0,False
2012-12-30,0,False
2012-12-31,0,False
2013-01-01,0,False
2013-01-02,0,False
2013-01-03,0,False
2013-01-04,57,False
2013-01-05,0,False
2013-01-06,0,False
2013-01-07,0,False
2013-01-08,61,False
2013-01-09,60,False
2013-01-10,64,False
2013-01-11,53,False
2013-01-12,0,False
2013-01-13,0,False
2013-01-14,0,False
2013-01-15,57,False
2013-01-16,0,False
2013-01-17,0,False
2013-01-18,0,False
2013-01-19,60,False
2013-01-20,0,False
2013-01-21,53,False
2013-01-22,53,False
2013-01-23,92,False
2013-01-24,0,False
2013-01-25,0,False
2013-01-26,0,False
2013-01-27,53,False
2013-01-28,0,False
2013-01-29,52,False
2013-01-30,42,False
2013-01-31,60,False
2013-02-01,49,False
2013-02-02,0,False
2013-02-03,0,False
2013-02-04,73,False
2013-02-05,0,False
2013-02-06,55,False
2013-02-07,64,False
2013-02-08,45,False
2013-02-09,60,False
2013-02-10,0,False
2013-02-11,0,False
2013-02-12,85,False
2013-02-13,54,False
2013-02-14,44,False
2013-02-15,0,False
2013-02-16,0,False
2013-02-17,0,False
2013-02-18,53,False
2013-02-19,57,False
2013-02-20,46,False
2013-02-21,0,False
2013-02-22,0,False
2013-02-23,0,False
2013-02-24,0,False
2013-02-25,68,False
2013-02-26,45,False
2013-02-27,0,False
2013-02-28,47,False
2013-03-01,50,False
2013-03-02,100,False
2013-03-03,0,False
2013-03-04,49,False
2013-03-05,69,False
2013-03-06,0,False
2013-03-07,50,False
2013-03-08,61,False
2013-03-09,0,False
2013-03-10,0,False
2013-03-11,60,False
2013-03-12,0,False
2013-03-13,45,False
2013-03-14,45,False
2013-03-15,59,False
2013-03-16,84,False
2013-03-17,0,False
2013-03-18,54,False
2013-03-19,55,False
2013-03-20,81,False
2013-03-21,0,False
2013-03-22,58,False
2013-03-23,0,False
2013-03-24,55,False
2013-03-25,54,False
2013-03-26,59,False
2013-03-27,54,False
2013-03-28,0,False
2013-03-29,0,False
2013-03-30,0,False
2013-03-31,0,False
2013-04-01,0,False
2013-04-02,0,False
2013-04-03,55,False
2013-04-04,62,False
2013-04-05,45,False
2013-04-06,0,False
2013-04-07,0,False
2013-04-08,59,False
2013-04-09,55,False
2013-04-10,87,False
2013-04-11,66,False
2013-04-12,0,False
2013-04-13,0,False
2013-04-14,0,False
2013-04-15,60,False
2013-04-16,48,False
2013-04-17,62,False
2013-04-18,60,False
2013-04-19,0,False
2013-04-20,0,False
2013-04-21,76,False
2013-04-22,64,False
2013-04-23,52,False
2013-04-24,0,False
2013-04-25,0,False
2013-04-26,61,False
2013-04-27,0,False
2013-04-28,58,False
2013-04-29,77,False
2013-04-30,0,False
2013-05-01,45,False
2013-05-02,0,False
2013-05-03,57,False
2013-05-04,75,False
2013-05-05,0,False
2013-05-06,46,False
2013-05-07,61,False
2013-05-08,0,False
2013-05-09,0,False
2013-05-10,48,False
2013-05-11,0,False
2013-05-12,0,False
2013-05-13,0,False
2013-05-14,51,False
2013-05-15,0,False
2013-05-16,60,False
2013-05-17,0,False
2013-05-18,0,False
2013-05-19,0,False
2013-05-20,0,False
2013-05-21,0,False
2013-05-22,48,False
2013-05-23,43,False
2013-05-24,56,False
2013-05-25,81,False
2013-05-26,0,False
2013-05-27,0,False
2013-05-28,62,False
2013-05-29,0,False
2013-05-30,42,False
2013-05-31,69,False
2013-06-01,65,False
2013-06-02,53,False
2013-06-03,0,False
2013-06-04,0,False
2013-06-05,71,False
2013-06-06,87,False
2013-06-07,0,False
2013-06-08,0,False
2013-06-09,54,False
2013-06-10,0,False
2013-06-11,55,False
2013-06-12,73,False
2013-06-13,44,False
2013-06-14,0,False
2013-06-15,0,False
2013-06-16,0,False
2013-06-17,53,False
2013-06-18,43,False
2013-06-19,46,False
2013-06-20,43,False
2013-06-21,0,False
2013-06-22,0,False
2013-06-23,50,False
2013-06-24,56,False
2013-06-25,55,False
2013-06-26,79,False
2013-06-27,50,False
2013-06-28,49,False
2013-06-29,0,False
2013-06-30,0,False
2013-07-01,0,False
2013-07-02,63,False
2013-07-03,61,False
2013-07-04,50,False
2013-07-05,0,False
2013-07-06,0,False
2013-07-07,0,False
2013-07-08,62,False
2013-07-09,0,False
2013-07-10,0,False
2013-07-11,48,False
2013-07-12,88,False
2013-07-13,0,False
2013-07-14,0,False
2013-07-15,0,False
2013-07-16,54,False
2013-07-17,54,False
2013-07-18,0,False
2013-07-19,0,False
2013-07-20,0,False
2013-07-21,0,False
2013-07-22,56,False
2013-07-23,48,False
2013-07-24,45,False
2013-07-25,0,False
2013-07-26,67,False
2013-07-27,0,False
2013-07-28,51,False
2013-07-29,56,False
2013-07-30,0,False
2013-07-31,0,False
2013-08-01,0,False
2013-08-02,0,False
2013-08-03,0,False
2013-08-04,0,False
2013-08-05,0,False
2013-08-06,0,False
2013-08-07,48,False
2013-08-08,55,False
2013-08-09,0,False
2013-08-10,0,False
2013-08-11,56,False
2013-08-12,41,False
2013-08-13,42,False
2013-08-14,0,False
2013-08-15,0,False
2013-08-16,0,False
2013-08-17,0,False
2013-08-18,47,False
2013-08-19,57,False
2013-08-20,41,False
2013-08-21,0,False
2013-08-22,0,False
2013-08-23,66,False
2013-08-24,0,False
2013-08-25,0,False
2013-08-26,0,False
2013-08-27,55,False
2013-08-28,42,False
2013-08-29,51,False
2013-08-30,0,False
2013-08-31,0,False
2013-09-01,0,False
2013-09-02,0,False
2013-09-03,60,False
2013-09-04,0,False
2013-09-05,0,False
2013-09-06,45,False
2013-09-07,0,False
2013-09-08,0,False
2013-09-09,88,False
2013-09-10,72,False
2013-09-11,37,False
2013-09-12,0,False
2013-09-13,42,False
2013-09-14,0,False
2013-09-15,46,False
2013-09-16,44,False
2013-09-17,45,False
2013-09-18,99,False
2013-09-19,46,False
2013-09-20,63,False
2013-09-21,0,False
2013-09-22,0,False
2013-09-23,0,False
2013-09-24,61,False
2013-09-25,41,False
2013-09-26,49,False
2013-09-27,0,False
2013-09-28,0,False
2013-09-29,70,False
2013-09-30,94,False
2013-10-01,0,False
2013-10-02,40,False
2013-10-03,0,False
2013-10-04,63,False
2013-10-05,0,False
2013-10-06,51,False
2013-10-07,50,False
2013-10-08,68,False
2013-10-09,0,False
2013-10-10,0,False
2013-10-11,0,False
2013-10-12,0,False
2013-10-13,0,False
2013-10-14,0,False
2013-10-15,0,False
2013-10-16,0,False
2013-10-17,63,False
2013-10-18,41,False
2013-10-19,0,False
2013-10-20,0,False
2013-10-21,41,False
2013-10-22,52,False
2013-10-23,0,False
2013-10-24,0,False
2013-10-25,58,False
2013-10-26,0,False
2013-10-27,60,False
2013-10-28,50,False
2013-10-29,44,False
2013-10-30,0,False
2013-10-31,0,False
2013-11-01,0,False
2013-11-02,61,False
2013-11-03,0,False
2013-11-04,0,False
2013-11-05,0,False
2013-11-06,64,False
2013-11-07,68,False
2013-11-08,0,False
2013-11-09,0,False
2013-11-10,0,False
2013-11-11,0,False
2013-11-12,58,False
2013-11-13,43,False
2013-11-14,74,False
2013-11-15,57,False
2013-11-16,0,False
2013-11-17,0,False
2013-11-18,0,False
2013-11-19,54,False
2013-11-20,71,False
2013-11-21,51,False
2013-11-22,39,False
2013-11-23,0,False
2013-11-24,0,False
2013-11-25,45,False
2013-11-26,53,False
2013-11-27,47,False
2013-11-28,0,False
2013-11-29,63,False
2013-11-30,0,False
2013-12-01,52,False
2013-12-02,54,False
2013-12-03,42,False
2013-12-04,44,False
2013-12-05,0,False
2013-12-06,46,False
2013-12-07,0,False
2013-12-08,0,False
2013-12-09,0,False
2013-12-10,0,False
2013-12-11,44,False
2013-12-12,58,False
2013-12-13,0,False
2013-12-14,47,False
2013-12-15,0,False
2013-12-16,0,False
2013-12-17,100,False
2013-12-18,41,False
2013-12-19,40,False
2013-12-20,0,False
2013-12-21,0,False
2013-12-22,0,False
2013-12-23,0,False
2013-12-24,0,False
2013-12-25,0,False
2013-12-26,0,False
2013-12-27,46,False
2013-12-28,0,False
2013-12-29,46,False
2013-12-30,0,False
2013-12-31,0,False
2014-01-01,0,False
2014-01-02,53,False
2014-01-03,52,False
2014-01-04,0,False
2014-01-05,0,False
2014-01-06,0,False
2014-01-07,64,False
2014-01-08,48,False
2014-01-09,72,False
2014-01-10,58,False
2014-01-11,0,False
2014-01-12,0,False
2014-01-13,71,False
2014-01-14,70,False
2014-01-15,49,False
2014-01-16,52,False
2014-01-17,0,False
2014-01-18,0,False
2014-01-19,0,False
2014-01-20,57,False
2014-01-21,48,False
2014-01-22,0,False
2014-01-23,88,False
2014-01-24,79,False
2014-01-25,0,False
2014-01-26,0,False
2014-01-27,0,False
2014-01-28,71,False
2014-01-29,66,False
2014-01-30,45,False
2014-01-31,0,False
2014-02-01,0,False
2014-02-02,0,False
2014-02-03,43,False
2014-02-04,77,False
2014-02-05,56,False
2014-02-06,63,False
2014-02-07,0,False
2014-02-08,0,False
2014-02-09,50,False
2014-02-10,66,False
2014-02-11,71,False
2014-02-12,49,False
2014-02-13,0,False
2014-02-14,77,False
2014-02-15,0,False
2014-02-16,0,False
2014-02-17,0,False
2014-02-18,51,False
2014-02-19,0,False
2014-02-20,57,False
2014-02-21,63,False
2014-02-22,0,False
2014-02-23,0,False
2014-02-24,52,False
2014-02-25,78,False
2014-02-26,67,False
2014-02-27,80,False
2014-02-28,86,False
2014-03-01,0,False
2014-03-02,63,False
2014-03-03,60,False
2014-03-04,61,False
2014-03-05,55,False
2014-03-06,100,False
2014-03-07,46,False
2014-03-08,59,False
2014-03-09,52,False
2014-03-10,61,False
2014-03-11,47,False
2014-03-12,69,False
2014-03-13,51,False
2014-03-14,0,False
2014-03-15,0,False
2014-03-16,64,False
2014-03-17,46,False
2014-03-18,96,False
2014-03-19,60,False
2014-03-20,59,False
2014-03-21,67,False
2014-03-22,62,False
2014-03-23,67,False
2014-03-24,61,False
2014-03-25,66,False
2014-03-26,43,False
2014-03-27,71,False
2014-03-28,47,False
2014-03-29,0,False
2014-03-30,56,False
2014-03-31,79,False
2014-04-01,69,False
2014-04-02,48,False
2014-04-03,79,False
2014-04-04,75,False
2014-04-05,0,False
2014-04-06,0,False
2014-04-07,69,False
2014-04-08,69,False
2014-04-09,94,False
2014-04-10,0,False
2014-04-11,69,False
2014-04-12,0,False
2014-04-13,0,False
2014-04-14,70,False
2014-04-15,54,False
2014-04-16,70,False
2014-04-17,0,False
2014-04-18,0,False
2014-04-19,0,False
2014-04-20,0,False
2014-04-21,46,False
2014-04-22,56,False
2014-04-23,75,False
2014-04-24,52,False
2014-04-25,54,False
2014-04-26,0,False
2014-04-27,0,False
2014-04-28,73,False
2014-04-29,77,False
2014-04-30,50,False
2014-05-01,60,False
2014-05-02,72,False
2014-05-03,58,False
2014-05-04,61,False
2014-05-05,78,False
2014-05-06,65,False
2014-05-07,54,False
2014-05-08,0,False
2014-05-09,78,False
2014-05-10,0,False
2014-05-11,0,False
2014-05-12,62,False
2014-05-13,92,False
2014-05-14,56,False
2014-05-15,0,False
2014-05-16,56,False
2014-05-17,66,False
2014-05-18,0,False
2014-05-19,0,False
2014-05-20,70,False
2014-05-21,59,False
2014-05-22,71,False
2014-05-23,76,False
2014-05-24,78,False
2014-05-25,0,False
2014-05-26,60,False
2014-05-27,51,False
2014-05-28,77,False
2014-05-29,58,False
2014-05-30,0,False
2014-05-31,0,False
2014-06-01,69,False
2014-06-02,52,False
2014-06-03,75,False
2014-06-04,73,False
2014-06-05,49,False
2014-06-06,0,False
2014-06-07,0,False
2014-06-08,0,False
2014-06-09,48,False
2014-06-10,84,False
2014-06-11,75,False
2014-06-12,0,False
2014-06-13,70,False
2014-06-14,0,False
2014-06-15,0,False
2014-06-16,62,False
2014-06-17,62,False
2014-06-18,61,False
2014-06-19,0,False
2014-06-20,0,False
2014-06-21,73,False
2014-06-22,70,False
2014-06-23,67,False
2014-06-24,66,False
2014-06-25,81,False
2014-06-26,64,False
2014-06-27,0,False
2014-06-28,70,False
2014-06-29,0,False
2014-06-30,64,False
2014-07-01,53,False
2014-07-02,94,False
2014-07-03,44,False
2014-07-04,0,False
2014-07-05,0,False
2014-07-06,73,False
2014-07-07,52,False
2014-07-08,49,False
2014-07-09,66,False
2014-07-10,69,False
2014-07-11,54,False
2014-07-12,0,False
2014-07-13,0,False
2014-07-14,0,False
2014-07-15,48,False
2014-07-16,0,False
2014-07-17,47,False
2014-07-18,69,False
2014-07-19,0,False
2014-07-20,0,False
2014-07-21,70,False
2014-07-22,60,False
2014-07-23,76,False
2014-07-24,71,False
2014-07-25,0,False
2014-07-26,0,False
2014-07-27,56,False
2014-07-28,0,False
2014-07-29,65,False
2014-07-30,55,False
2014-07-31,52,False
2014-08-01,53,False
2014-08-02,0,False
2014-08-03,0,False
2014-08-04,0,False
2014-08-05,0,False
2014-08-06,92,False
2014-08-07,0,False
2014-08-08,0,False
2014-08-09,0,False
2014-08-10,0,False
2014-08-11,51,False
2014-08-12,60,False
2014-08-13,57,False
2014-08-14,44,False
2014-08-15,0,False
2014-08-16,0,False
2014-08-17,0,False
2014-08-18,68,False
2014-08-19,62,False
2014-08-20,48,False
2014-08-21,50,False
2014-08-22,0,False
2014-08-23,0,False
2014-08-24,0,False
2014-08-25,55,False
2014-08-26,0,False
2014-08-27,56,False
2014-08-28,41,False
2014-08-29,72,False
2014-08-30,0,False
2014-08-31,49,False
2014-09-01,0,False
2014-09-02,55,False
2014-09-03,0,False
2014-09-04,54,False
2014-09-05,0,False
2014-09-06,0,False
2014-09-07,0,False
2014-09-08,64,False
2014-09-09,61,False
2014-09-10,44,False
2014-09-11,64,False
2014-09-12,50,False
2014-09-13,0,False
2014-09-14,51,False
2014-09-15,41,False
2014-09-16,51,False
2014-09-17,41,False
2014-09-18,55,False
2014-09-19,60,False
2014-09-20,61,False
2014-09-21,0,False
2014-09-22,50,False
2014-09-23,66,False
2014-09-24,46,False
2014-09-25,64,False
2014-09-26,53,False
2014-09-27,0,False
2014-09-28,0,False
2014-09-29,86,False
2014-09-30,58,False
2014-10-01,69,False
2014-10-02,56,False
2014-10-03,58,False
2014-10-04,63,False
2014-10-05,51,False
2014-10-06,61,False
2014-10-07,81,False
2014-10-08,43,False
2014-10-09,58,False
2014-10-10,56,False
2014-10-11,52,False
2014-10-12,50,False
2014-10-13,58,False
2014-10-14,100,False
2014-10-15,48,False
2014-10-16,42,False
2014-10-17,56,False
2014-10-18,0,False
2014-10-19,50,False
2014-10-20,91,False
2014-10-21,48,False
2014-10-22,56,False
2014-10-23,47,False
2014-10-24,0,False
2014-10-25,0,False
2014-10-26,0,False
2014-10-27,59,False
2014-10-28,67,False
2014-10-29,44,False
2014-10-30,79,False
2014-10-31,54,False
2014-11-01,0,False
2014-11-02,0,False
2014-11-03,83,False
2014-11-04,77,False
2014-11-05,78,False
2014-11-06,62,False
2014-11-07,40,False
2014-11-08,63,False
2014-11-09,0,False
2014-11-10,59,False
2014-11-11,44,False
2014-11-12,74,False
2014-11-13,58,False
2014-11-14,45,False
2014-11-15,0,False
2014-11-16,0,False
2014-11-17,61,False
2014-11-18,0,False
2014-11-19,68,False
2014-11-20,43,False
2014-11-21,49,False
2014-11-22,0,False
2014-11-23,0,False
2014-11-24,43,False
2014-11-25,0,False
2014-11-26,51,False
2014-11-27,0,False
2014-11-28,78,False
2014-11-29,48,False
2014-11-30,0,False
2014-12-01,56,False
2014-12-02,47,False
2014-12-03,67,False
2014-12-04,39,False
2014-12-05,73,False
2014-12-06,0,False
2014-12-07,0,False
2014-12-08,69,False
2014-12-09,76,False
2014-12-10,53,False
2014-12-11,37,False
2014-12-12,70,False
2014-12-13,53,False
2014-12-14,0,False
2014-12-15,55,False
