date,CEG,isPartial
2012-06-19,80,False
2012-06-20,56,False
2012-06-21,74,False
2012-06-22,61,False
2012-06-23,38,False
2012-06-24,23,False
2012-06-25,77,False
2012-06-26,70,False
2012-06-27,64,False
2012-06-28,58,False
2012-06-29,64,False
2012-06-30,39,False
2012-07-01,43,False
2012-07-02,67,False
2012-07-03,72,False
2012-07-04,66,False
2012-07-05,96,False
2012-07-06,81,False
2012-07-07,46,False
2012-07-08,35,False
2012-07-09,75,False
2012-07-10,73,False
2012-07-11,77,False
2012-07-12,77,False
2012-07-13,47,False
2012-07-14,0,False
2012-07-15,47,False
2012-07-16,78,False
2012-07-17,80,False
2012-07-18,77,False
2012-07-19,80,False
2012-07-20,52,False
2012-07-21,41,False
2012-07-22,29,False
2012-07-23,61,False
2012-07-24,76,False
2012-07-25,72,False
2012-07-26,67,False
2012-07-27,55,False
2012-07-28,54,False
2012-07-29,22,False
2012-07-30,54,False
2012-07-31,77,False
2012-08-01,65,False
2012-08-02,63,False
2012-08-03,75,False
2012-08-04,51,False
2012-08-05,40,False
2012-08-06,97,False
2012-08-07,80,False
2012-08-08,71,False
2012-08-09,100,False
2012-08-10,64,False
2012-08-11,33,False
2012-08-12,30,False
2012-08-13,72,False
2012-08-14,69,False
2012-08-15,69,False
2012-08-16,72,False
2012-08-17,74,False
2012-08-18,52,False
2012-08-19,24,False
2012-08-20,98,False
2012-08-21,76,False
2012-08-22,77,False
2012-08-23,52,False
2012-08-24,53,False
2012-08-25,42,False
2012-08-26,31,False
2012-08-27,62,False
2012-08-28,70,False
2012-08-29,58,False
2012-08-30,66,False
2012-08-31,66,False
2012-09-01,39,False
2012-09-02,51,False
2012-09-03,86,False
2012-09-04,92,False
2012-09-05,74,False
2012-09-06,83,False
2012-09-07,46,False
2012-09-08,52,False
2012-09-09,43,False
2012-09-10,96,False
2012-09-11,86,False
2012-09-12,64,False
2012-09-13,81,False
2012-09-14,55,False
2012-09-15,26,False
2012-09-16,49,False
2012-09-17,80,False
2012-09-18,69,False
2012-09-19,65,False
2012-09-20,64,False
2012-09-21,51,False
2012-09-22,48,False
2012-09-23,27,False
2012-09-24,86,False
2012-09-25,87,False
2012-09-26,75,False
2012-09-27,63,False
2012-09-28,49,False
2012-09-29,38,False
2012-09-30,39,False
2012-10-01,80,False
2012-10-02,72,False
2012-10-03,79,False
2012-10-04,64,False
2012-10-05,72,False
2012-10-06,40,False
2012-10-07,53,False
2012-10-08,87,False
2012-10-09,71,False
2012-10-10,70,False
2012-10-11,67,False
2012-10-12,44,False
2012-10-13,51,False
2012-10-14,40,False
2012-10-15,67,False
2012-10-16,74,False
2012-10-17,82,False
2012-10-18,67,False
2012-10-19,67,False
2012-10-20,47,False
2012-10-21,48,False
2012-10-22,81,False
2012-10-23,65,False
2012-10-24,60,False
2012-10-25,66,False
2012-10-26,56,False
2012-10-27,32,False
2012-10-28,25,False
2012-10-29,72,False
2012-10-30,68,False
2012-10-31,72,False
2012-11-01,54,False
2012-11-02,35,False
2012-11-03,29,False
2012-11-04,47,False
2012-11-05,91,False
2012-11-06,74,False
2012-11-07,64,False
2012-11-08,81,False
2012-11-09,72,False
2012-11-10,40,False
2012-11-11,36,False
2012-11-12,89,False
2012-11-13,85,False
2012-11-14,76,False
2012-11-15,49,False
2012-11-16,45,False
2012-11-17,40,False
2012-11-18,0,False
2012-11-19,67,False
2012-11-20,55,False
2012-11-21,65,False
2012-11-22,80,False
2012-11-23,68,False
2012-11-24,47,False
2012-11-25,38,False
2012-11-26,78,False
2012-11-27,61,False
2012-11-28,73,False
2012-11-29,70,False
2012-11-30,71,False
2012-12-01,38,False
2012-12-02,28,False
2012-12-03,95,False
2012-12-04,56,False
2012-12-05,91,False
2012-12-06,59,False
2012-12-07,68,False
2012-12-08,37,False
2012-12-09,27,False
2012-12-10,84,False
2012-12-11,86,False
2012-12-12,77,False
2012-12-13,79,False
2012-12-14,63,False
2012-12-15,47,False
2012-12-16,34,False
2012-12-17,89,False
2012-12-18,85,False
2012-12-19,66,False
2012-12-20,65,False
2012-12-21,49,False
2012-12-22,45,False
2012-12-23,27,False
2012-12-24,37,False
2012-12-25,22,False
2012-12-26,67,False
2012-12-27,63,False
2012-12-28,61,False
2012-12-29,32,False
2012-12-30,29,False
2012-12-31,25,False
2013-01-01,31,False
2013-01-02,69,False
2013-01-03,70,False
2013-01-04,81,False
2013-01-05,46,False
2013-01-06,27,False
2013-01-07,94,False
2013-01-08,93,False
2013-01-09,81,False
2013-01-10,73,False
2013-01-11,75,False
2013-01-12,47,False
2013-01-13,30,False
2013-01-14,83,False
2013-01-15,76,False
2013-01-16,90,False
2013-01-17,67,False
2013-01-18,73,False
2013-01-19,40,False
2013-01-20,35,False
2013-01-21,80,False
2013-01-22,67,False
2013-01-23,73,False
2013-01-24,90,False
2013-01-25,58,False
2013-01-26,35,False
2013-01-27,34,False
2013-01-28,76,False
2013-01-29,67,False
2013-01-30,62,False
2013-01-31,65,False
2013-02-01,64,False
2013-02-02,58,False
2013-02-03,37,False
2013-02-04,88,False
2013-02-05,87,False
2013-02-06,92,False
2013-02-07,85,False
2013-02-08,77,False
2013-02-09,38,False
2013-02-10,36,False
2013-02-11,38,False
2013-02-12,44,False
2013-02-13,75,False
2013-02-14,80,False
2013-02-15,76,False
2013-02-16,37,False
2013-02-17,34,False
2013-02-18,86,False
2013-02-19,64,False
2013-02-20,82,False
2013-02-21,59,False
2013-02-22,72,False
2013-02-23,38,False
2013-02-24,37,False
2013-02-25,81,False
2013-02-26,78,False
2013-02-27,89,False
2013-02-28,89,False
2013-03-01,64,False
2013-03-02,27,False
2013-03-03,41,False
2013-03-04,85,False
2013-03-05,85,False
2013-03-06,64,False
2013-03-07,61,False
2013-03-08,57,False
2013-03-09,45,False
2013-03-10,45,False
2013-03-11,79,False
2013-03-12,61,False
2013-03-13,69,False
2013-03-14,66,False
2013-03-15,65,False
2013-03-16,42,False
2013-03-17,26,False
2013-03-18,87,False
2013-03-19,69,False
2013-03-20,74,False
2013-03-21,66,False
2013-03-22,62,False
2013-03-23,36,False
2013-03-24,44,False
2013-03-25,91,False
2013-03-26,78,False
2013-03-27,52,False
2013-03-28,54,False
2013-03-29,38,False
2013-03-30,46,False
2013-03-31,35,False
2013-04-01,77,False
2013-04-02,73,False
2013-04-03,67,False
2013-04-04,88,False
2013-04-05,79,False
2013-04-06,31,False
2013-04-07,39,False
2013-04-08,91,False
2013-04-09,59,False
2013-04-10,74,False
2013-04-11,57,False
2013-04-12,62,False
2013-04-13,44,False
2013-04-14,47,False
2013-04-15,75,False
2013-04-16,68,False
2013-04-17,80,False
2013-04-18,72,False
2013-04-19,47,False
2013-04-20,32,False
2013-04-21,27,False
2013-04-22,62,False
2013-04-23,57,False
2013-04-24,67,False
2013-04-25,66,False
2013-04-26,64,False
2013-04-27,48,False
2013-04-28,29,False
2013-04-29,79,False
2013-04-30,64,False
2013-05-01,43,False
2013-05-02,62,False
2013-05-03,66,False
2013-05-04,46,False
2013-05-05,50,False
2013-05-06,81,False
2013-05-07,77,False
2013-05-08,77,False
2013-05-09,79,False
2013-05-10,54,False
2013-05-11,39,False
2013-05-12,39,False
2013-05-13,74,False
2013-05-14,76,False
2013-05-15,71,False
2013-05-16,71,False
2013-05-17,71,False
2013-05-18,59,False
2013-05-19,38,False
2013-05-20,75,False
2013-05-21,68,False
2013-05-22,54,False
2013-05-23,65,False
2013-05-24,75,False
2013-05-25,47,False
2013-05-26,28,False
2013-05-27,61,False
2013-05-28,62,False
2013-05-29,48,False
2013-05-30,49,False
2013-05-31,50,False
2013-06-01,47,False
2013-06-02,52,False
2013-06-03,70,False
2013-06-04,56,False
2013-06-05,100,False
2013-06-06,80,False
2013-06-07,54,False
2013-06-08,26,False
2013-06-09,35,False
2013-06-10,95,False
2013-06-11,64,False
2013-06-12,62,False
2013-06-13,61,False
2013-06-14,55,False
2013-06-15,30,False
2013-06-16,39,False
2013-06-17,70,False
2013-06-18,63,False
2013-06-19,57,False
2013-06-20,61,False
2013-06-21,65,False
2013-06-22,42,False
2013-06-23,28,False
2013-06-24,74,False
2013-06-25,62,False
2013-06-26,75,False
2013-06-27,64,False
2013-06-28,62,False
2013-06-29,38,False
2013-06-30,28,False
2013-07-01,86,False
2013-07-02,81,False
2013-07-03,82,False
2013-07-04,86,False
2013-07-05,78,False
2013-07-06,48,False
2013-07-07,35,False
2013-07-08,69,False
2013-07-09,79,False
2013-07-10,82,False
2013-07-11,80,False
2013-07-12,72,False
2013-07-13,59,False
2013-07-14,47,False
2013-07-15,75,False
2013-07-16,100,False
2013-07-17,67,False
2013-07-18,72,False
2013-07-19,70,False
2013-07-20,39,False
2013-07-21,40,False
2013-07-22,78,False
2013-07-23,76,False
2013-07-24,64,False
2013-07-25,57,False
2013-07-26,49,False
2013-07-27,27,False
2013-07-28,37,False
2013-07-29,79,False
2013-07-30,86,False
2013-07-31,82,False
2013-08-01,89,False
2013-08-02,68,False
2013-08-03,46,False
2013-08-04,45,False
2013-08-05,96,False
2013-08-06,73,False
2013-08-07,100,False
2013-08-08,62,False
2013-08-09,57,False
2013-08-10,44,False
2013-08-11,40,False
2013-08-12,76,False
2013-08-13,69,False
2013-08-14,94,False
2013-08-15,76,False
2013-08-16,67,False
2013-08-17,37,False
2013-08-18,37,False
2013-08-19,76,False
2013-08-20,57,False
2013-08-21,73,False
2013-08-22,70,False
2013-08-23,72,False
2013-08-24,29,False
2013-08-25,33,False
2013-08-26,66,False
2013-08-27,57,False
2013-08-28,75,False
2013-08-29,70,False
2013-08-30,75,False
2013-08-31,36,False
2013-09-01,37,False
2013-09-02,74,False
2013-09-03,82,False
2013-09-04,81,False
2013-09-05,77,False
2013-09-06,76,False
2013-09-07,34,False
2013-09-08,34,False
2013-09-09,80,False
2013-09-10,75,False
2013-09-11,70,False
2013-09-12,53,False
2013-09-13,65,False
2013-09-14,44,False
2013-09-15,39,False
2013-09-16,83,False
2013-09-17,68,False
2013-09-18,65,False
2013-09-19,68,False
2013-09-20,51,False
2013-09-21,27,False
2013-09-22,46,False
2013-09-23,77,False
2013-09-24,70,False
2013-09-25,78,False
2013-09-26,74,False
2013-09-27,62,False
2013-09-28,44,False
2013-09-29,37,False
2013-09-30,74,False
2013-10-01,77,False
2013-10-02,60,False
2013-10-03,61,False
2013-10-04,82,False
2013-10-05,40,False
2013-10-06,43,False
2013-10-07,80,False
2013-10-08,61,False
2013-10-09,81,False
2013-10-10,71,False
2013-10-11,62,False
2013-10-12,32,False
2013-10-13,46,False
2013-10-14,81,False
2013-10-15,71,False
2013-10-16,65,False
2013-10-17,79,False
2013-10-18,69,False
2013-10-19,34,False
2013-10-20,34,False
2013-10-21,51,False
2013-10-22,70,False
2013-10-23,71,False
2013-10-24,55,False
2013-10-25,54,False
2013-10-26,46,False
2013-10-27,50,False
2013-10-28,63,False
2013-10-29,69,False
2013-10-30,72,False
2013-10-31,49,False
2013-11-01,52,False
2013-11-02,41,False
2013-11-03,35,False
2013-11-04,89,False
2013-11-05,80,False
2013-11-06,73,False
2013-11-07,79,False
2013-11-08,64,False
2013-11-09,37,False
2013-11-10,57,False
2013-11-11,62,False
2013-11-12,63,False
2013-11-13,73,False
2013-11-14,51,False
2013-11-15,42,False
2013-11-16,33,False
2013-11-17,42,False
2013-11-18,68,False
2013-11-19,74,False
2013-11-20,54,False
2013-11-21,76,False
2013-11-22,56,False
2013-11-23,46,False
2013-11-24,42,False
2013-11-25,66,False
2013-11-26,72,False
2013-11-27,57,False
2013-11-28,81,False
2013-11-29,61,False
2013-11-30,35,False
2013-12-01,35,False
2013-12-02,94,False
2013-12-03,66,False
2013-12-04,87,False
2013-12-05,72,False
2013-12-06,75,False
2013-12-07,37,False
2013-12-08,43,False
2013-12-09,88,False
2013-12-10,78,False
2013-12-11,53,False
2013-12-12,63,False
2013-12-13,62,False
2013-12-14,52,False
2013-12-15,36,False
2013-12-16,73,False
2013-12-17,68,False
2013-12-18,68,False
2013-12-19,69,False
2013-12-20,62,False
2013-12-21,48,False
2013-12-22,32,False
2013-12-23,60,False
2013-12-24,49,False
2013-12-25,28,False
2013-12-26,49,False
2013-12-27,45,False
2013-12-28,35,False
2013-12-29,30,False
2013-12-30,58,False
2013-12-31,32,False
2014-01-01,19,False
2014-01-02,65,False
2014-01-03,58,False
2014-01-04,49,False
2014-01-05,34,False
2014-01-06,84,False
2014-01-07,68,False
2014-01-08,57,False
2014-01-09,95,False
2014-01-10,78,False
2014-01-11,42,False
2014-01-12,36,False
2014-01-13,61,False
2014-01-14,67,False
2014-01-15,68,False
2014-01-16,64,False
2014-01-17,60,False
2014-01-18,44,False
2014-01-19,35,False
2014-01-20,47,False
2014-01-21,82,False
2014-01-22,70,False
2014-01-23,66,False
2014-01-24,64,False
2014-01-25,38,False
2014-01-26,47,False
2014-01-27,84,False
2014-01-28,56,False
2014-01-29,70,False
2014-01-30,58,False
2014-01-31,60,False
2014-02-01,35,False
2014-02-02,36,False
2014-02-03,70,False
2014-02-04,76,False
2014-02-05,75,False
2014-02-06,59,False
2014-02-07,48,False
2014-02-08,28,False
2014-02-09,26,False
2014-02-10,100,False
2014-02-11,64,False
2014-02-12,51,False
2014-02-13,81,False
2014-02-14,57,False
2014-02-15,36,False
2014-02-16,38,False
2014-02-17,53,False
2014-02-18,70,False
2014-02-19,73,False
2014-02-20,69,False
2014-02-21,64,False
2014-02-22,46,False
2014-02-23,21,False
2014-02-24,72,False
2014-02-25,77,False
2014-02-26,63,False
2014-02-27,71,False
2014-02-28,56,False
2014-03-01,33,False
2014-03-02,51,False
2014-03-03,47,False
2014-03-04,34,False
2014-03-05,61,False
2014-03-06,82,False
2014-03-07,63,False
2014-03-08,37,False
2014-03-09,50,False
2014-03-10,76,False
2014-03-11,74,False
2014-03-12,70,False
2014-03-13,72,False
2014-03-14,52,False
2014-03-15,36,False
2014-03-16,51,False
2014-03-17,65,False
2014-03-18,42,False
2014-03-19,56,False
2014-03-20,58,False
2014-03-21,53,False
2014-03-22,26,False
2014-03-23,23,False
2014-03-24,66,False
2014-03-25,71,False
2014-03-26,71,False
2014-03-27,77,False
2014-03-28,72,False
2014-03-29,40,False
2014-03-30,31,False
2014-03-31,71,False
2014-04-01,69,False
2014-04-02,66,False
2014-04-03,55,False
2014-04-04,52,False
2014-04-05,33,False
2014-04-06,30,False
2014-04-07,74,False
2014-04-08,79,False
2014-04-09,71,False
2014-04-10,65,False
2014-04-11,47,False
2014-04-12,36,False
2014-04-13,33,False
2014-04-14,77,False
2014-04-15,69,False
2014-04-16,61,False
2014-04-17,68,False
2014-04-18,35,False
2014-04-19,17,False
2014-04-20,27,False
2014-04-21,44,False
2014-04-22,53,False
2014-04-23,35,False
2014-04-24,75,False
2014-04-25,43,False
2014-04-26,32,False
2014-04-27,32,False
2014-04-28,68,False
2014-04-29,67,False
2014-04-30,65,False
2014-05-01,37,False
2014-05-02,52,False
2014-05-03,33,False
2014-05-04,40,False
2014-05-05,75,False
2014-05-06,77,False
2014-05-07,79,False
2014-05-08,74,False
2014-05-09,51,False
2014-05-10,30,False
2014-05-11,32,False
2014-05-12,96,False
2014-05-13,78,False
2014-05-14,77,False
2014-05-15,73,False
2014-05-16,72,False
2014-05-17,32,False
2014-05-18,33,False
2014-05-19,72,False
2014-05-20,79,False
2014-05-21,79,False
2014-05-22,69,False
2014-05-23,69,False
2014-05-24,67,False
2014-05-25,27,False
2014-05-26,87,False
2014-05-27,65,False
2014-05-28,79,False
2014-05-29,56,False
2014-05-30,68,False
2014-05-31,50,False
2014-06-01,37,False
2014-06-02,67,False
2014-06-03,64,False
2014-06-04,78,False
2014-06-05,74,False
2014-06-06,66,False
2014-06-07,36,False
2014-06-08,25,False
2014-06-09,79,False
2014-06-10,99,False
2014-06-11,67,False
2014-06-12,38,False
2014-06-13,74,False
2014-06-14,31,False
2014-06-15,32,False
2014-06-16,66,False
2014-06-17,84,False
2014-06-18,61,False
2014-06-19,35,False
2014-06-20,62,False
2014-06-21,38,False
2014-06-22,40,False
2014-06-23,69,False
2014-06-24,60,False
2014-06-25,61,False
2014-06-26,80,False
2014-06-27,76,False
2014-06-28,32,False
2014-06-29,51,False
2014-06-30,72,False
2014-07-01,81,False
2014-07-02,68,False
2014-07-03,47,False
2014-07-04,22,False
2014-07-05,30,False
2014-07-06,23,False
2014-07-07,100,False
2014-07-08,49,False
2014-07-09,57,False
2014-07-10,60,False
2014-07-11,37,False
2014-07-12,35,False
2014-07-13,26,False
2014-07-14,56,False
2014-07-15,71,False
2014-07-16,49,False
2014-07-17,50,False
2014-07-18,40,False
2014-07-19,30,False
2014-07-20,16,False
2014-07-21,37,False
2014-07-22,49,False
2014-07-23,47,False
2014-07-24,47,False
2014-07-25,43,False
2014-07-26,27,False
2014-07-27,30,False
2014-07-28,73,False
2014-07-29,47,False
2014-07-30,54,False
2014-07-31,47,False
2014-08-01,48,False
2014-08-02,33,False
2014-08-03,25,False
2014-08-04,64,False
2014-08-05,70,False
2014-08-06,66,False
2014-08-07,70,False
2014-08-08,53,False
2014-08-09,31,False
2014-08-10,34,False
2014-08-11,82,False
2014-08-12,53,False
2014-08-13,39,False
2014-08-14,51,False
2014-08-15,52,False
2014-08-16,22,False
2014-08-17,28,False
2014-08-18,62,False
2014-08-19,47,False
2014-08-20,45,False
2014-08-21,48,False
2014-08-22,44,False
2014-08-23,34,False
2014-08-24,32,False
2014-08-25,49,False
2014-08-26,59,False
2014-08-27,49,False
2014-08-28,46,False
2014-08-29,44,False
2014-08-30,24,False
2014-08-31,35,False
2014-09-01,60,False
2014-09-02,63,False
2014-09-03,49,False
2014-09-04,53,False
2014-09-05,43,False
2014-09-06,27,False
2014-09-07,38,False
2014-09-08,43,False
2014-09-09,48,False
2014-09-10,54,False
2014-09-11,35,False
2014-09-12,36,False
2014-09-13,27,False
2014-09-14,21,False
2014-09-15,57,False
2014-09-16,41,False
2014-09-17,53,False
2014-09-18,40,False
2014-09-19,40,False
2014-09-20,19,False
2014-09-21,36,False
2014-09-22,49,False
2014-09-23,45,False
2014-09-24,56,False
2014-09-25,48,False
2014-09-26,48,False
2014-09-27,23,False
2014-09-28,28,False
2014-09-29,74,False
2014-09-30,52,False
2014-10-01,46,False
2014-10-02,43,False
2014-10-03,48,False
2014-10-04,21,False
2014-10-05,29,False
2014-10-06,52,False
2014-10-07,56,False
2014-10-08,49,False
2014-10-09,53,False
2014-10-10,42,False
2014-10-11,23,False
2014-10-12,26,False
2014-10-13,52,False
2014-10-14,41,False
2014-10-15,40,False
2014-10-16,49,False
2014-10-17,54,False
2014-10-18,39,False
2014-10-19,28,False
2014-10-20,56,False
2014-10-21,46,False
2014-10-22,44,False
2014-10-23,47,False
2014-10-24,49,False
2014-10-25,29,False
2014-10-26,28,False
2014-10-27,57,False
2014-10-28,52,False
2014-10-29,52,False
2014-10-30,44,False
2014-10-31,36,False
2014-11-01,30,False
2014-11-02,30,False
2014-11-03,67,False
2014-11-04,55,False
2014-11-05,51,False
2014-11-06,54,False
2014-11-07,49,False
2014-11-08,34,False
2014-11-09,29,False
2014-11-10,64,False
2014-11-11,53,False
2014-11-12,55,False
2014-11-13,60,False
2014-11-14,46,False
2014-11-15,26,False
2014-11-16,18,False
2014-11-17,53,False
2014-11-18,50,False
2014-11-19,40,False
2014-11-20,42,False
2014-11-21,40,False
2014-11-22,31,False
2014-11-23,25,False
2014-11-24,55,False
2014-11-25,56,False
2014-11-26,54,False
2014-11-27,47,False
2014-11-28,51,False
2014-11-29,34,False
2014-11-30,24,False
2014-12-01,59,False
2014-12-02,65,False
2014-12-03,53,False
2014-12-04,64,False
2014-12-05,52,False
2014-12-06,34,False
2014-12-07,28,False
2014-12-08,63,False
2014-12-09,56,False
2014-12-10,55,False
2014-12-11,57,False
2014-12-12,45,False
2014-12-13,25,False
2014-12-14,27,False
2014-12-15,54,False
2014-12-16,38,False
2014-12-17,46,False
2014-12-18,55,False
2014-12-19,48,False
2014-12-20,38,False
2014-12-21,20,False
2014-12-22,49,False
2014-12-23,30,False
2014-12-24,25,False
2014-12-25,16,False
2014-12-26,38,False
2014-12-27,29,False
2014-12-28,19,False
2014-12-29,50,False
2014-12-30,38,False
2014-12-31,27,False
2015-01-01,27,False
2015-01-02,51,False
2015-01-03,36,False
2015-01-04,37,False
2015-01-05,86,False
2015-01-06,81,False
2015-01-07,75,False
2015-01-08,58,False
2015-01-09,55,False
2015-01-10,28,False
2015-01-11,34,False
2015-01-12,73,False
2015-01-13,58,False
2015-01-14,58,False
2015-01-15,58,False
2015-01-16,41,False
2015-01-17,28,False
2015-01-18,34,False
2015-01-19,57,False
2015-01-20,52,False
2015-01-21,71,False
2015-01-22,59,False
2015-01-23,54,False
2015-01-24,41,False
2015-01-25,34,False
2015-01-26,77,False
2015-01-27,63,False
2015-01-28,56,False
2015-01-29,44,False
2015-01-30,54,False
2015-01-31,22,False
2015-02-01,31,False
2015-02-02,67,False
2015-02-03,70,False
2015-02-04,81,False
2015-02-05,84,False
2015-02-06,69,False
2015-02-07,46,False
2015-02-08,29,False
2015-02-09,70,False
2015-02-10,72,False
2015-02-11,68,False
2015-02-12,71,False
2015-02-13,51,False
2015-02-14,30,False
2015-02-15,22,False
2015-02-16,39,False
2015-02-17,31,False
2015-02-18,48,False
2015-02-19,76,False
2015-02-20,51,False
2015-02-21,38,False
2015-02-22,28,False
2015-02-23,60,False
2015-02-24,70,False
2015-02-25,62,False
2015-02-26,62,False
2015-02-27,65,False
2015-02-28,43,False
2015-03-01,38,False
2015-03-02,90,False
2015-03-03,76,False
2015-03-04,87,False
2015-03-05,96,False
2015-03-06,51,False
2015-03-07,38,False
2015-03-08,40,False
2015-03-09,80,False
2015-03-10,100,False
2015-03-11,66,False
2015-03-12,61,False
2015-03-13,59,False
2015-03-14,29,False
2015-03-15,38,False
2015-03-16,62,False
2015-03-17,58,False
2015-03-18,67,False
2015-03-19,54,False
2015-03-20,56,False
2015-03-21,29,False
2015-03-22,31,False
2015-03-23,60,False
2015-03-24,57,False
2015-03-25,52,False
2015-03-26,68,False
2015-03-27,56,False
2015-03-28,27,False
2015-03-29,25,False
2015-03-30,66,False
2015-03-31,58,False
2015-04-01,64,False
2015-04-02,54,False
2015-04-03,21,False
2015-04-04,33,False
2015-04-05,35,False
2015-04-06,79,False
2015-04-07,70,False
2015-04-08,65,False
2015-04-09,62,False
2015-04-10,55,False
2015-04-11,33,False
2015-04-12,19,False
2015-04-13,69,False
2015-04-14,73,False
2015-04-15,73,False
2015-04-16,67,False
2015-04-17,53,False
2015-04-18,35,False
2015-04-19,39,False
2015-04-20,57,False
2015-04-21,43,False
2015-04-22,65,False
2015-04-23,45,False
2015-04-24,65,False
2015-04-25,48,False
2015-04-26,33,False
2015-04-27,69,False
2015-04-28,78,False
2015-04-29,55,False
2015-04-30,61,False
2015-05-01,38,False
2015-05-02,37,False
2015-05-03,35,False
2015-05-04,84,False
2015-05-05,83,False
2015-05-06,62,False
2015-05-07,69,False
2015-05-08,60,False
2015-05-09,21,False
2015-05-10,27,False
2015-05-11,68,False
2015-05-12,55,False
2015-05-13,56,False
2015-05-14,61,False
2015-05-15,54,False
2015-05-16,37,False
2015-05-17,30,False
2015-05-18,76,False
2015-05-19,64,False
2015-05-20,58,False
2015-05-21,60,False
2015-05-22,56,False
2015-05-23,24,False
2015-05-24,28,False
2015-05-25,80,False
2015-05-26,75,False
2015-05-27,64,False
2015-05-28,68,False
2015-05-29,63,False
2015-05-30,30,False
2015-05-31,18,False
2015-06-01,71,False
2015-06-02,73,False
2015-06-03,64,False
2015-06-04,44,False
2015-06-05,57,False
2015-06-06,32,False
2015-06-07,34,False
2015-06-08,80,False
2015-06-09,64,False
2015-06-10,65,False
2015-06-11,60,False
2015-06-12,49,False
2015-06-13,27,False
2015-06-14,38,False
2015-06-15,75,False
2015-06-16,59,False
2015-06-17,60,False
2015-06-18,74,False
2015-06-19,48,False
2015-06-20,27,False
2015-06-21,33,False
2015-06-22,84,False
2015-06-23,79,False
2015-06-24,68,False
2015-06-25,71,False
2015-06-26,68,False
2015-06-27,31,False
2015-06-28,37,False
2015-06-29,70,False
2015-06-30,63,False
2015-07-01,78,False
2015-07-02,67,False
2015-07-03,61,False
2015-07-04,32,False
2015-07-05,45,False
2015-07-06,80,False
2015-07-07,66,False
2015-07-08,60,False
2015-07-09,61,False
2015-07-10,63,False
2015-07-11,38,False
2015-07-12,38,False
2015-07-13,52,False
2015-07-14,66,False
2015-07-15,55,False
2015-07-16,77,False
2015-07-17,66,False
2015-07-18,36,False
2015-07-19,29,False
2015-07-20,64,False
2015-07-21,74,False
2015-07-22,80,False
2015-07-23,73,False
2015-07-24,66,False
2015-07-25,36,False
2015-07-26,35,False
2015-07-27,71,False
2015-07-28,63,False
2015-07-29,55,False
2015-07-30,58,False
2015-07-31,48,False
2015-08-01,26,False
2015-08-02,40,False
2015-08-03,64,False
2015-08-04,67,False
2015-08-05,74,False
2015-08-06,60,False
2015-08-07,58,False
2015-08-08,30,False
2015-08-09,29,False
2015-08-10,71,False
2015-08-11,62,False
2015-08-12,61,False
2015-08-13,47,False
2015-08-14,41,False
2015-08-15,28,False
2015-08-16,25,False
2015-08-17,53,False
2015-08-18,63,False
2015-08-19,58,False
2015-08-20,38,False
2015-08-21,43,False
2015-08-22,22,False
2015-08-23,27,False
2015-08-24,68,False
2015-08-25,43,False
2015-08-26,68,False
2015-08-27,42,False
2015-08-28,43,False
2015-08-29,31,False
2015-08-30,26,False
2015-08-31,54,False
2015-09-01,55,False
2015-09-02,69,False
2015-09-03,61,False
2015-09-04,46,False
2015-09-05,32,False
2015-09-06,31,False
2015-09-07,40,False
2015-09-08,67,False
2015-09-09,67,False
2015-09-10,64,False
2015-09-11,81,False
2015-09-12,38,False
2015-09-13,35,False
2015-09-14,60,False
2015-09-15,69,False
2015-09-16,52,False
2015-09-17,55,False
2015-09-18,48,False
2015-09-19,20,False
2015-09-20,31,False
2015-09-21,62,False
2015-09-22,60,False
2015-09-23,63,False
2015-09-24,52,False
2015-09-25,68,False
2015-09-26,28,False
2015-09-27,35,False
2015-09-28,67,False
2015-09-29,65,False
2015-09-30,64,False
2015-10-01,61,False
2015-10-02,57,False
2015-10-03,21,False
2015-10-04,33,False
2015-10-05,100,False
2015-10-06,73,False
2015-10-07,69,False
2015-10-08,65,False
2015-10-09,43,False
2015-10-10,26,False
2015-10-11,30,False
2015-10-12,39,False
2015-10-13,67,False
2015-10-14,51,False
2015-10-15,45,False
2015-10-16,59,False
2015-10-17,27,False
2015-10-18,32,False
2015-10-19,57,False
2015-10-20,63,False
2015-10-21,52,False
2015-10-22,51,False
2015-10-23,48,False
2015-10-24,20,False
2015-10-25,27,False
2015-10-26,58,False
2015-10-27,56,False
2015-10-28,62,False
2015-10-29,59,False
2015-10-30,53,False
2015-10-31,29,False
2015-11-01,29,False
2015-11-02,43,False
2015-11-03,72,False
2015-11-04,66,False
2015-11-05,67,False
2015-11-06,66,False
2015-11-07,37,False
2015-11-08,30,False
2015-11-09,79,False
2015-11-10,84,False
2015-11-11,65,False
2015-11-12,65,False
2015-11-13,57,False
2015-11-14,30,False
2015-11-15,33,False
2015-11-16,65,False
2015-11-17,60,False
2015-11-18,59,False
2015-11-19,53,False
2015-11-20,42,False
2015-11-21,29,False
2015-11-22,30,False
2015-11-23,58,False
2015-11-24,67,False
2015-11-25,58,False
2015-11-26,52,False
2015-11-27,43,False
2015-11-28,34,False
2015-11-29,33,False
2015-11-30,66,False
2015-12-01,63,False
2015-12-02,66,False
2015-12-03,53,False
2015-12-04,52,False
2015-12-05,29,False
2015-12-06,24,False
2015-12-07,70,False
2015-12-08,48,False
2015-12-09,52,False
2015-12-10,61,False
2015-12-11,43,False
