date,WBA,isPartial
2012-04-12,26,False
2012-04-13,18,False
2012-04-14,31,False
2012-04-15,21,False
2012-04-16,17,False
2012-04-17,18,False
2012-04-18,15,False
2012-04-19,15,False
2012-04-20,17,False
2012-04-21,19,False
2012-04-22,66,False
2012-04-23,26,False
2012-04-24,23,False
2012-04-25,18,False
2012-04-26,22,False
2012-04-27,24,False
2012-04-28,35,False
2012-04-29,32,False
2012-04-30,30,False
2012-05-01,40,False
2012-05-02,27,False
2012-05-03,22,False
2012-05-04,17,False
2012-05-05,28,False
2012-05-06,56,False
2012-05-07,27,False
2012-05-08,28,False
2012-05-09,20,False
2012-05-10,23,False
2012-05-11,24,False
2012-05-12,29,False
2012-05-13,100,False
2012-05-14,45,False
2012-05-15,31,False
2012-05-16,24,False
2012-05-17,29,False
2012-05-18,24,False
2012-05-19,17,False
2012-05-20,21,False
2012-05-21,19,False
2012-05-22,17,False
2012-05-23,17,False
2012-05-24,14,False
2012-05-25,22,False
2012-05-26,18,False
2012-05-27,19,False
2012-05-28,16,False
2012-05-29,23,False
2012-05-30,25,False
2012-05-31,25,False
2012-06-01,21,False
2012-06-02,22,False
2012-06-03,15,False
2012-06-04,16,False
2012-06-05,16,False
2012-06-06,22,False
2012-06-07,27,False
2012-06-08,26,False
2012-06-09,18,False
2012-06-10,26,False
2012-06-11,18,False
2012-06-12,17,False
2012-06-13,11,False
2012-06-14,24,False
2012-06-15,21,False
2012-06-16,17,False
2012-06-17,20,False
2012-06-18,30,False
2012-06-19,27,False
2012-06-20,91,False
2012-06-21,34,False
2012-06-22,20,False
2012-06-23,21,False
2012-06-24,17,False
2012-06-25,17,False
2012-06-26,13,False
2012-06-27,16,False
2012-06-28,14,False
2012-06-29,19,False
2012-06-30,17,False
2012-07-01,11,False
2012-07-02,14,False
2012-07-03,13,False
2012-07-04,14,False
2012-07-05,16,False
2012-07-06,12,False
2012-07-07,16,False
2012-07-08,15,False
2012-07-09,15,False
2012-07-10,14,False
2012-07-11,16,False
2012-07-12,20,False
2012-07-13,17,False
2012-07-14,22,False
2012-07-15,20,False
2012-07-16,20,False
2012-07-17,19,False
2012-07-18,18,False
2012-07-19,18,False
2012-07-20,14,False
2012-07-21,16,False
2012-07-22,13,False
2012-07-23,15,False
2012-07-24,19,False
2012-07-25,13,False
2012-07-26,13,False
2012-07-27,12,False
2012-07-28,11,False
2012-07-29,15,False
2012-07-30,12,False
2012-07-31,13,False
2012-08-01,13,False
2012-08-02,15,False
2012-08-03,10,False
2012-08-04,17,False
2012-08-05,13,False
2012-08-06,16,False
2012-08-07,19,False
2012-08-08,17,False
2012-08-09,11,False
2012-08-10,18,False
2012-08-11,19,False
2012-08-12,12,False
2012-08-13,12,False
2012-08-14,15,False
2012-08-15,16,False
2012-08-16,15,False
2012-08-17,23,False
2012-08-18,100,False
2012-08-19,34,False
2012-08-20,22,False
2012-08-21,19,False
2012-08-22,14,False
2012-08-23,18,False
2012-08-24,14,False
2012-08-25,41,False
2012-08-26,18,False
2012-08-27,13,False
2012-08-28,22,False
2012-08-29,17,False
2012-08-30,17,False
2012-08-31,20,False
2012-09-01,34,False
2012-09-02,22,False
2012-09-03,18,False
2012-09-04,14,False
2012-09-05,12,False
2012-09-06,11,False
2012-09-07,10,False
2012-09-08,11,False
2012-09-09,14,False
2012-09-10,9,False
2012-09-11,11,False
2012-09-12,12,False
2012-09-13,15,False
2012-09-14,13,False
2012-09-15,20,False
2012-09-16,15,False
2012-09-17,14,False
2012-09-18,9,False
2012-09-19,11,False
2012-09-20,13,False
2012-09-21,12,False
2012-09-22,26,False
2012-09-23,19,False
2012-09-24,17,False
2012-09-25,18,False
2012-09-26,54,False
2012-09-27,45,False
2012-09-28,19,False
2012-09-29,21,False
2012-09-30,44,False
2012-10-01,20,False
2012-10-02,11,False
2012-10-03,14,False
2012-10-04,11,False
2012-10-05,12,False
2012-10-06,27,False
2012-10-07,18,False
2012-10-08,15,False
2012-10-09,12,False
2012-10-10,13,False
2012-10-11,12,False
2012-10-12,10,False
2012-10-13,14,False
2012-10-14,10,False
2012-10-15,10,False
2012-10-16,6,False
2012-10-17,11,False
2012-10-18,11,False
2012-10-19,13,False
2012-10-20,37,False
2012-10-21,23,False
2012-10-22,16,False
2012-10-23,13,False
2012-10-24,11,False
2012-10-25,13,False
2012-10-26,8,False
2012-10-27,15,False
2012-10-28,28,False
2012-10-29,14,False
2012-10-30,13,False
2012-10-31,11,False
2012-11-01,10,False
2012-11-02,11,False
2012-11-03,14,False
2012-11-04,17,False
2012-11-05,47,False
2012-11-06,20,False
2012-11-07,11,False
2012-11-08,8,False
2012-11-09,15,False
2012-11-10,32,False
2012-11-11,22,False
2012-11-12,14,False
2012-11-13,12,False
2012-11-14,11,False
2012-11-15,15,False
2012-11-16,16,False
2012-11-17,58,False
2012-11-18,33,False
2012-11-19,24,False
2012-11-20,15,False
2012-11-21,17,False
2012-11-22,12,False
2012-11-23,16,False
2012-11-24,51,False
2012-11-25,23,False
2012-11-26,19,False
2012-11-27,18,False
2012-11-28,23,False
2012-11-29,17,False
2012-11-30,18,False
2012-12-01,26,False
2012-12-02,15,False
2012-12-03,16,False
2012-12-04,20,False
2012-12-05,14,False
2012-12-06,11,False
2012-12-07,13,False
2012-12-08,53,False
2012-12-09,24,False
2012-12-10,17,False
2012-12-11,14,False
2012-12-12,12,False
2012-12-13,12,False
2012-12-14,12,False
2012-12-15,18,False
2012-12-16,32,False
2012-12-17,17,False
2012-12-18,13,False
2012-12-19,13,False
2012-12-20,13,False
2012-12-21,10,False
2012-12-22,23,False
2012-12-23,10,False
2012-12-24,17,False
2012-12-25,17,False
2012-12-26,29,False
2012-12-27,18,False
2012-12-28,25,False
2012-12-29,76,False
2012-12-30,25,False
2012-12-31,36,False
2013-01-01,71,False
2013-01-02,22,False
2013-01-03,20,False
2013-01-04,20,False
2013-01-05,42,False
2013-01-06,25,False
2013-01-07,26,False
2013-01-08,21,False
2013-01-09,25,False
2013-01-10,20,False
2013-01-11,21,False
2013-01-12,27,False
2013-01-13,24,False
2013-01-14,22,False
2013-01-15,43,False
2013-01-16,21,False
2013-01-17,16,False
2013-01-18,20,False
2013-01-19,65,False
2013-01-20,23,False
2013-01-21,14,False
2013-01-22,18,False
2013-01-23,18,False
2013-01-24,15,False
2013-01-25,17,False
2013-01-26,16,False
2013-01-27,16,False
2013-01-28,22,False
2013-01-29,20,False
2013-01-30,32,False
2013-01-31,24,False
2013-02-01,25,False
2013-02-02,27,False
2013-02-03,63,False
2013-02-04,23,False
2013-02-05,16,False
2013-02-06,9,False
2013-02-07,17,False
2013-02-08,24,False
2013-02-09,31,False
2013-02-10,28,False
2013-02-11,94,False
2013-02-12,41,False
2013-02-13,20,False
2013-02-14,13,False
2013-02-15,15,False
2013-02-16,6,False
2013-02-17,18,False
2013-02-18,16,False
2013-02-19,15,False
2013-02-20,12,False
2013-02-21,13,False
2013-02-22,16,False
2013-02-23,28,False
2013-02-24,15,False
2013-02-25,17,False
2013-02-26,15,False
2013-02-27,12,False
2013-02-28,13,False
2013-03-01,18,False
2013-03-02,51,False
2013-03-03,25,False
2013-03-04,17,False
2013-03-05,15,False
2013-03-06,18,False
2013-03-07,14,False
2013-03-08,23,False
2013-03-09,53,False
2013-03-10,20,False
2013-03-11,18,False
2013-03-12,18,False
2013-03-13,15,False
2013-03-14,16,False
2013-03-15,18,False
2013-03-16,27,False
2013-03-17,16,False
2013-03-18,18,False
2013-03-19,13,False
2013-03-20,15,False
2013-03-21,15,False
2013-03-22,10,False
2013-03-23,12,False
2013-03-24,8,False
2013-03-25,14,False
2013-03-26,15,False
2013-03-27,12,False
2013-03-28,15,False
2013-03-29,13,False
2013-03-30,18,False
2013-03-31,16,False
2013-04-01,16,False
2013-04-02,13,False
2013-04-03,13,False
2013-04-04,14,False
2013-04-05,25,False
2013-04-06,84,False
2013-04-07,29,False
2013-04-08,25,False
2013-04-09,16,False
2013-04-10,18,False
2013-04-11,13,False
2013-04-12,14,False
2013-04-13,18,False
2013-04-14,19,False
2013-04-15,16,False
2013-04-16,18,False
2013-04-17,15,False
2013-04-18,15,False
2013-04-19,13,False
2013-04-20,27,False
2013-04-21,18,False
2013-04-22,16,False
2013-04-23,15,False
2013-04-24,15,False
2013-04-25,17,False
2013-04-26,15,False
2013-04-27,23,False
2013-04-28,26,False
2013-04-29,16,False
2013-04-30,14,False
2013-05-01,13,False
2013-05-02,16,False
2013-05-03,19,False
2013-05-04,31,False
2013-05-05,28,False
2013-05-06,25,False
2013-05-07,75,False
2013-05-08,42,False
2013-05-09,24,False
2013-05-10,21,False
2013-05-11,18,False
2013-05-12,24,False
2013-05-13,16,False
2013-05-14,17,False
2013-05-15,16,False
2013-05-16,16,False
2013-05-17,17,False
2013-05-18,29,False
2013-05-19,100,False
2013-05-20,45,False
2013-05-21,24,False
2013-05-22,17,False
2013-05-23,18,False
2013-05-24,15,False
2013-05-25,15,False
2013-05-26,16,False
2013-05-27,15,False
2013-05-28,14,False
2013-05-29,13,False
2013-05-30,11,False
2013-05-31,15,False
2013-06-01,14,False
2013-06-02,14,False
2013-06-03,13,False
2013-06-04,15,False
2013-06-05,14,False
2013-06-06,16,False
2013-06-07,12,False
2013-06-08,10,False
2013-06-09,10,False
2013-06-10,14,False
2013-06-11,11,False
2013-06-12,13,False
2013-06-13,14,False
2013-06-14,12,False
2013-06-15,15,False
2013-06-16,10,False
2013-06-17,16,False
2013-06-18,17,False
2013-06-19,26,False
2013-06-20,18,False
2013-06-21,17,False
2013-06-22,15,False
2013-06-23,22,False
2013-06-24,21,False
2013-06-25,14,False
2013-06-26,13,False
2013-06-27,18,False
2013-06-28,16,False
2013-06-29,17,False
2013-06-30,19,False
2013-07-01,15,False
2013-07-02,13,False
2013-07-03,17,False
2013-07-04,22,False
2013-07-05,19,False
2013-07-06,18,False
2013-07-07,14,False
2013-07-08,19,False
2013-07-09,17,False
2013-07-10,14,False
2013-07-11,14,False
2013-07-12,23,False
2013-07-13,18,False
2013-07-14,17,False
2013-07-15,17,False
2013-07-16,15,False
2013-07-17,18,False
2013-07-18,20,False
2013-07-19,17,False
2013-07-20,16,False
2013-07-21,17,False
2013-07-22,17,False
2013-07-23,24,False
2013-07-24,19,False
2013-07-25,18,False
2013-07-26,15,False
2013-07-27,22,False
2013-07-28,24,False
2013-07-29,27,False
2013-07-30,17,False
2013-07-31,18,False
2013-08-01,36,False
2013-08-02,25,False
2013-08-03,23,False
2013-08-04,22,False
2013-08-05,20,False
2013-08-06,18,False
2013-08-07,21,False
2013-08-08,18,False
2013-08-09,18,False
2013-08-10,25,False
2013-08-11,25,False
2013-08-12,39,False
2013-08-13,32,False
2013-08-14,21,False
2013-08-15,22,False
2013-08-16,26,False
2013-08-17,36,False
2013-08-18,24,False
2013-08-19,19,False
2013-08-20,18,False
2013-08-21,21,False
2013-08-22,35,False
2013-08-23,23,False
2013-08-24,41,False
2013-08-25,27,False
2013-08-26,20,False
2013-08-27,28,False
2013-08-28,19,False
2013-08-29,17,False
2013-08-30,20,False
2013-08-31,21,False
2013-09-01,40,False
2013-09-02,38,False
2013-09-03,37,False
2013-09-04,24,False
2013-09-05,16,False
2013-09-06,13,False
2013-09-07,13,False
2013-09-08,13,False
2013-09-09,15,False
2013-09-10,15,False
2013-09-11,26,False
2013-09-12,18,False
2013-09-13,16,False
2013-09-14,21,False
2013-09-15,23,False
2013-09-16,18,False
2013-09-17,15,False
2013-09-18,13,False
2013-09-19,14,False
2013-09-20,14,False
2013-09-21,23,False
2013-09-22,17,False
2013-09-23,16,False
2013-09-24,16,False
2013-09-25,76,False
2013-09-26,36,False
2013-09-27,20,False
2013-09-28,96,False
2013-09-29,43,False
2013-09-30,27,False
2013-10-01,17,False
2013-10-02,13,False
2013-10-03,14,False
2013-10-04,16,False
2013-10-05,33,False
2013-10-06,100,False
2013-10-07,31,False
2013-10-08,21,False
2013-10-09,15,False
2013-10-10,11,False
2013-10-11,13,False
2013-10-12,15,False
2013-10-13,16,False
2013-10-14,12,False
2013-10-15,15,False
2013-10-16,13,False
2013-10-17,14,False
2013-10-18,16,False
2013-10-19,20,False
2013-10-20,18,False
2013-10-21,15,False
2013-10-22,13,False
2013-10-23,14,False
2013-10-24,12,False
2013-10-25,14,False
2013-10-26,64,False
2013-10-27,36,False
2013-10-28,21,False
2013-10-29,18,False
2013-10-30,16,False
2013-10-31,13,False
2013-11-01,15,False
2013-11-02,26,False
2013-11-03,19,False
2013-11-04,12,False
2013-11-05,15,False
2013-11-06,15,False
2013-11-07,14,False
2013-11-08,16,False
2013-11-09,79,False
2013-11-10,39,False
2013-11-11,19,False
2013-11-12,15,False
2013-11-13,14,False
2013-11-14,12,False
2013-11-15,16,False
2013-11-16,15,False
2013-11-17,14,False
2013-11-18,16,False
2013-11-19,18,False
2013-11-20,17,False
2013-11-21,14,False
2013-11-22,12,False
2013-11-23,17,False
2013-11-24,27,False
2013-11-25,59,False
2013-11-26,26,False
2013-11-27,14,False
2013-11-28,16,False
2013-11-29,14,False
2013-11-30,34,False
2013-12-01,21,False
2013-12-02,16,False
2013-12-03,23,False
2013-12-04,38,False
2013-12-05,21,False
2013-12-06,17,False
2013-12-07,31,False
2013-12-08,17,False
2013-12-09,14,False
2013-12-10,14,False
2013-12-11,12,False
2013-12-12,8,False
2013-12-13,14,False
2013-12-14,32,False
2013-12-15,42,False
2013-12-16,31,False
2013-12-17,21,False
2013-12-18,24,False
2013-12-19,19,False
2013-12-20,22,False
2013-12-21,24,False
2013-12-22,19,False
2013-12-23,21,False
2013-12-24,16,False
2013-12-25,15,False
2013-12-26,33,False
2013-12-27,29,False
2013-12-28,48,False
2013-12-29,19,False
2013-12-30,21,False
2013-12-31,30,False
2014-01-01,38,False
2014-01-02,23,False
2014-01-03,26,False
2014-01-04,39,False
2014-01-05,20,False
2014-01-06,21,False
2014-01-07,20,False
2014-01-08,30,False
2014-01-09,32,False
2014-01-10,26,False
2014-01-11,29,False
2014-01-12,25,False
2014-01-13,21,False
2014-01-14,21,False
2014-01-15,23,False
2014-01-16,22,False
2014-01-17,22,False
2014-01-18,19,False
2014-01-19,25,False
2014-01-20,84,False
2014-01-21,35,False
2014-01-22,22,False
2014-01-23,21,False
2014-01-24,19,False
2014-01-25,24,False
2014-01-26,24,False
2014-01-27,20,False
2014-01-28,22,False
2014-01-29,50,False
2014-01-30,29,False
2014-01-31,34,False
2014-02-01,32,False
2014-02-02,99,False
2014-02-03,28,False
2014-02-04,19,False
2014-02-05,21,False
2014-02-06,16,False
2014-02-07,19,False
2014-02-08,27,False
2014-02-09,21,False
2014-02-10,24,False
2014-02-11,92,False
2014-02-12,42,False
2014-02-13,15,False
2014-02-14,14,False
2014-02-15,15,False
2014-02-16,18,False
2014-02-17,11,False
2014-02-18,16,False
2014-02-19,13,False
2014-02-20,14,False
2014-02-21,17,False
2014-02-22,33,False
2014-02-23,18,False
2014-02-24,18,False
2014-02-25,15,False
2014-02-26,18,False
2014-02-27,18,False
2014-02-28,13,False
2014-03-01,23,False
2014-03-02,16,False
2014-03-03,15,False
2014-03-04,14,False
2014-03-05,17,False
2014-03-06,18,False
2014-03-07,21,False
2014-03-08,100,False
2014-03-09,35,False
2014-03-10,23,False
2014-03-11,16,False
2014-03-12,17,False
2014-03-13,14,False
2014-03-14,15,False
2014-03-15,36,False
2014-03-16,23,False
2014-03-17,17,False
2014-03-18,13,False
2014-03-19,16,False
2014-03-20,12,False
2014-03-21,12,False
2014-03-22,28,False
2014-03-23,14,False
2014-03-24,15,False
2014-03-25,14,False
2014-03-26,18,False
2014-03-27,15,False
2014-03-28,13,False
2014-03-29,34,False
2014-03-30,23,False
2014-03-31,19,False
2014-04-01,15,False
2014-04-02,19,False
2014-04-03,18,False
2014-04-04,14,False
2014-04-05,30,False
2014-04-06,26,False
2014-04-07,15,False
2014-04-08,16,False
2014-04-09,16,False
2014-04-10,15,False
2014-04-11,20,False
2014-04-12,59,False
2014-04-13,25,False
2014-04-14,18,False
2014-04-15,17,False
2014-04-16,18,False
2014-04-17,17,False
2014-04-18,15,False
2014-04-19,17,False
2014-04-20,30,False
2014-04-21,87,False
2014-04-22,30,False
2014-04-23,20,False
2014-04-24,20,False
2014-04-25,18,False
2014-04-26,40,False
2014-04-27,23,False
2014-04-28,23,False
2014-04-29,19,False
2014-04-30,18,False
2014-05-01,18,False
2014-05-02,21,False
2014-05-03,26,False
2014-05-04,92,False
2014-05-05,23,False
2014-05-06,21,False
2014-05-07,58,False
2014-05-08,25,False
2014-05-09,19,False
2014-05-10,18,False
2014-05-11,37,False
2014-05-12,27,False
2014-05-13,23,False
2014-05-14,23,False
2014-05-15,19,False
2014-05-16,22,False
2014-05-17,19,False
2014-05-18,14,False
2014-05-19,19,False
2014-05-20,21,False
2014-05-21,20,False
2014-05-22,23,False
2014-05-23,23,False
2014-05-24,19,False
2014-05-25,21,False
2014-05-26,20,False
2014-05-27,22,False
2014-05-28,24,False
2014-05-29,20,False
2014-05-30,19,False
2014-05-31,18,False
2014-06-01,25,False
2014-06-02,25,False
2014-06-03,24,False
2014-06-04,15,False
2014-06-05,17,False
2014-06-06,20,False
2014-06-07,19,False
2014-06-08,19,False
2014-06-09,26,False
2014-06-10,23,False
2014-06-11,25,False
2014-06-12,22,False
2014-06-13,23,False
2014-06-14,32,False
2014-06-15,28,False
2014-06-16,23,False
2014-06-17,16,False
2014-06-18,33,False
2014-06-19,28,False
2014-06-20,26,False
2014-06-21,21,False
2014-06-22,22,False
2014-06-23,23,False
2014-06-24,19,False
2014-06-25,18,False
2014-06-26,21,False
2014-06-27,22,False
2014-06-28,18,False
2014-06-29,21,False
2014-06-30,19,False
2014-07-01,11,False
2014-07-02,10,False
2014-07-03,9,False
2014-07-04,9,False
2014-07-05,7,False
2014-07-06,10,False
2014-07-07,13,False
2014-07-08,13,False
2014-07-09,12,False
2014-07-10,12,False
2014-07-11,16,False
2014-07-12,16,False
2014-07-13,12,False
2014-07-14,13,False
2014-07-15,11,False
2014-07-16,11,False
2014-07-17,11,False
2014-07-18,13,False
2014-07-19,15,False
2014-07-20,14,False
2014-07-21,13,False
2014-07-22,13,False
2014-07-23,12,False
2014-07-24,11,False
2014-07-25,11,False
2014-07-26,13,False
2014-07-27,14,False
2014-07-28,11,False
2014-07-29,12,False
2014-07-30,12,False
2014-07-31,11,False
2014-08-01,10,False
2014-08-02,13,False
2014-08-03,11,False
2014-08-04,13,False
2014-08-05,16,False
2014-08-06,12,False
2014-08-07,13,False
2014-08-08,10,False
2014-08-09,18,False
2014-08-10,15,False
2014-08-11,14,False
2014-08-12,13,False
2014-08-13,12,False
2014-08-14,13,False
2014-08-15,12,False
2014-08-16,20,False
2014-08-17,13,False
2014-08-18,11,False
2014-08-19,10,False
2014-08-20,9,False
2014-08-21,11,False
2014-08-22,12,False
2014-08-23,16,False
2014-08-24,15,False
2014-08-25,13,False
2014-08-26,18,False
2014-08-27,11,False
2014-08-28,10,False
2014-08-29,11,False
2014-08-30,20,False
2014-08-31,13,False
2014-09-01,12,False
2014-09-02,10,False
2014-09-03,7,False
2014-09-04,8,False
2014-09-05,7,False
2014-09-06,9,False
2014-09-07,8,False
2014-09-08,8,False
2014-09-09,9,False
2014-09-10,8,False
2014-09-11,10,False
2014-09-12,9,False
2014-09-13,18,False
2014-09-14,13,False
2014-09-15,10,False
2014-09-16,6,False
2014-09-17,9,False
2014-09-18,7,False
2014-09-19,8,False
2014-09-20,12,False
2014-09-21,27,False
2014-09-22,11,False
2014-09-23,8,False
2014-09-24,13,False
2014-09-25,9,False
2014-09-26,8,False
2014-09-27,9,False
2014-09-28,33,False
2014-09-29,11,False
2014-09-30,10,False
2014-10-01,9,False
2014-10-02,9,False
2014-10-03,10,False
2014-10-04,46,False
2014-10-05,14,False
2014-10-06,9,False
2014-10-07,10,False
2014-10-08,8,False
2014-10-09,7,False
2014-10-10,7,False
2014-10-11,9,False
2014-10-12,9,False
2014-10-13,8,False
2014-10-14,10,False
2014-10-15,9,False
2014-10-16,8,False
2014-10-17,8,False
2014-10-18,13,False
2014-10-19,23,False
2014-10-20,100,False
2014-10-21,40,False
2014-10-22,11,False
2014-10-23,10,False
2014-10-24,9,False
2014-10-25,17,False
2014-10-26,10,False
2014-10-27,10,False
2014-10-28,13,False
2014-10-29,8,False
2014-10-30,7,False
2014-10-31,8,False
2014-11-01,12,False
2014-11-02,12,False
2014-11-03,10,False
2014-11-04,7,False
2014-11-05,8,False
2014-11-06,8,False
2014-11-07,8,False
2014-11-08,11,False
2014-11-09,21,False
2014-11-10,10,False
2014-11-11,7,False
2014-11-12,8,False
2014-11-13,7,False
2014-11-14,7,False
2014-11-15,9,False
2014-11-16,10,False
2014-11-17,8,False
2014-11-18,10,False
2014-11-19,7,False
2014-11-20,7,False
2014-11-21,11,False
2014-11-22,37,False
2014-11-23,20,False
2014-11-24,12,False
2014-11-25,8,False
2014-11-26,11,False
2014-11-27,6,False
2014-11-28,8,False
2014-11-29,48,False
2014-11-30,10,False
2014-12-01,9,False
2014-12-02,18,False
2014-12-03,10,False
2014-12-04,9,False
2014-12-05,7,False
2014-12-06,14,False
2014-12-07,9,False
2014-12-08,9,False
2014-12-09,8,False
2014-12-10,8,False
2014-12-11,7,False
2014-12-12,9,False
2014-12-13,20,False
2014-12-14,12,False
2014-12-15,9,False
2014-12-16,9,False
2014-12-17,7,False
2014-12-18,8,False
2014-12-19,7,False
2014-12-20,17,False
2014-12-21,10,False
2014-12-22,8,False
2014-12-23,8,False
2014-12-24,7,False
2014-12-25,8,False
2014-12-26,29,False
2014-12-27,15,False
2014-12-28,19,False
2014-12-29,13,False
2014-12-30,19,False
2014-12-31,24,False
2015-01-01,42,False
2015-01-02,24,False
2015-01-03,33,False
2015-01-04,19,False
2015-01-05,23,False
2015-01-06,26,False
2015-01-07,24,False
2015-01-08,27,False
2015-01-09,25,False
2015-01-10,29,False
2015-01-11,16,False
2015-01-12,22,False
2015-01-13,23,False
2015-01-14,20,False
2015-01-15,18,False
2015-01-16,19,False
2015-01-17,17,False
2015-01-18,25,False
2015-01-19,61,False
2015-01-20,28,False
2015-01-21,18,False
2015-01-22,18,False
2015-01-23,15,False
2015-01-24,29,False
2015-01-25,20,False
2015-01-26,21,False
2015-01-27,21,False
2015-01-28,22,False
2015-01-29,16,False
2015-01-30,22,False
2015-01-31,35,False
2015-02-01,24,False
2015-02-02,33,False
2015-02-03,25,False
2015-02-04,19,False
2015-02-05,14,False
2015-02-06,17,False
2015-02-07,14,False
2015-02-08,36,False
2015-02-09,19,False
2015-02-10,15,False
2015-02-11,27,False
2015-02-12,22,False
2015-02-13,12,False
2015-02-14,36,False
2015-02-15,17,False
2015-02-16,21,False
2015-02-17,21,False
2015-02-18,18,False
2015-02-19,19,False
2015-02-20,15,False
2015-02-21,27,False
2015-02-22,15,False
2015-02-23,18,False
2015-02-24,19,False
2015-02-25,16,False
2015-02-26,17,False
2015-02-27,17,False
2015-02-28,38,False
2015-03-01,19,False
2015-03-02,26,False
2015-03-03,54,False
2015-03-04,20,False
2015-03-05,17,False
2015-03-06,16,False
2015-03-07,50,False
2015-03-08,28,False
2015-03-09,21,False
2015-03-10,17,False
2015-03-11,11,False
2015-03-12,14,False
2015-03-13,17,False
2015-03-14,25,False
2015-03-15,15,False
2015-03-16,19,False
2015-03-17,14,False
2015-03-18,13,False
2015-03-19,15,False
2015-03-20,18,False
2015-03-21,53,False
2015-03-22,18,False
2015-03-23,13,False
2015-03-24,11,False
2015-03-25,10,False
2015-03-26,17,False
2015-03-27,15,False
2015-03-28,12,False
2015-03-29,10,False
2015-03-30,13,False
2015-03-31,12,False
2015-04-01,13,False
2015-04-02,14,False
2015-04-03,17,False
2015-04-04,28,False
2015-04-05,14,False
2015-04-06,17,False
2015-04-07,18,False
2015-04-08,15,False
2015-04-09,21,False
2015-04-10,19,False
2015-04-11,35,False
2015-04-12,20,False
2015-04-13,16,False
2015-04-14,13,False
2015-04-15,14,False
2015-04-16,16,False
2015-04-17,18,False
2015-04-18,25,False
2015-04-19,15,False
2015-04-20,15,False
2015-04-21,14,False
2015-04-22,20,False
2015-04-23,13,False
2015-04-24,17,False
2015-04-25,48,False
2015-04-26,19,False
2015-04-27,17,False
2015-04-28,17,False
2015-04-29,19,False
2015-04-30,20,False
2015-05-01,30,False
2015-05-02,100,False
2015-05-03,57,False
2015-05-04,18,False
2015-05-05,19,False
2015-05-06,28,False
2015-05-07,18,False
2015-05-08,20,False
2015-05-09,28,False
2015-05-10,19,False
2015-05-11,16,False
2015-05-12,16,False
2015-05-13,14,False
2015-05-14,16,False
2015-05-15,13,False
2015-05-16,15,False
2015-05-17,16,False
2015-05-18,76,False
2015-05-19,36,False
2015-05-20,19,False
2015-05-21,15,False
2015-05-22,11,False
2015-05-23,19,False
2015-05-24,56,False
2015-05-25,22,False
2015-05-26,16,False
2015-05-27,12,False
2015-05-28,12,False
2015-05-29,16,False
2015-05-30,14,False
2015-05-31,14,False
2015-06-01,14,False
2015-06-02,14,False
2015-06-03,14,False
2015-06-04,12,False
2015-06-05,15,False
2015-06-06,14,False
2015-06-07,12,False
2015-06-08,17,False
2015-06-09,17,False
2015-06-10,18,False
2015-06-11,18,False
2015-06-12,15,False
2015-06-13,14,False
2015-06-14,15,False
2015-06-15,16,False
2015-06-16,18,False
2015-06-17,24,False
2015-06-18,19,False
2015-06-19,12,False
2015-06-20,15,False
2015-06-21,15,False
2015-06-22,18,False
2015-06-23,15,False
2015-06-24,17,False
2015-06-25,14,False
2015-06-26,17,False
2015-06-27,15,False
2015-06-28,15,False
2015-06-29,16,False
2015-06-30,19,False
2015-07-01,15,False
2015-07-02,11,False
2015-07-03,13,False
2015-07-04,10,False
2015-07-05,13,False
2015-07-06,14,False
2015-07-07,15,False
2015-07-08,13,False
2015-07-09,16,False
2015-07-10,16,False
2015-07-11,12,False
2015-07-12,13,False
2015-07-13,12,False
2015-07-14,12,False
2015-07-15,14,False
2015-07-16,12,False
2015-07-17,12,False
2015-07-18,15,False
2015-07-19,12,False
2015-07-20,14,False
2015-07-21,14,False
2015-07-22,13,False
2015-07-23,12,False
2015-07-24,13,False
2015-07-25,14,False
2015-07-26,16,False
2015-07-27,15,False
2015-07-28,18,False
2015-07-29,15,False
2015-07-30,14,False
2015-07-31,19,False
2015-08-01,17,False
2015-08-02,15,False
2015-08-03,16,False
2015-08-04,15,False
2015-08-05,12,False
2015-08-06,15,False
2015-08-07,20,False
2015-08-08,16,False
2015-08-09,19,False
2015-08-10,60,False
2015-08-11,29,False
2015-08-12,15,False
2015-08-13,14,False
2015-08-14,13,False
2015-08-15,18,False
2015-08-16,12,False
2015-08-17,14,False
2015-08-18,12,False
2015-08-19,13,False
2015-08-20,14,False
2015-08-21,17,False
2015-08-22,17,False
2015-08-23,100,False
2015-08-24,31,False
2015-08-25,22,False
2015-08-26,17,False
2015-08-27,15,False
2015-08-28,15,False
2015-08-29,20,False
2015-08-30,17,False
2015-08-31,17,False
2015-09-01,22,False
2015-09-02,15,False
2015-09-03,10,False
2015-09-04,9,False
2015-09-05,8,False
2015-09-06,8,False
2015-09-07,10,False
2015-09-08,9,False
2015-09-09,8,False
2015-09-10,11,False
2015-09-11,11,False
2015-09-12,15,False
2015-09-13,11,False
2015-09-14,10,False
2015-09-15,10,False
2015-09-16,8,False
2015-09-17,10,False
2015-09-18,10,False
2015-09-19,17,False
2015-09-20,9,False
2015-09-21,12,False
2015-09-22,10,False
2015-09-23,11,False
2015-09-24,9,False
2015-09-25,9,False
2015-09-26,8,False
2015-09-27,15,False
2015-09-28,33,False
2015-09-29,15,False
2015-09-30,9,False
2015-10-01,9,False
2015-10-02,7,False
2015-10-03,20,False
2015-10-04,8,False
